#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
11.0%,10999945,-452370.2836389318,87840.24197904486,299.8241247099642,346.90848977631055,32.4
11.2%,11199944,-452101.40598538285,87285.91920935959,297.93206094188696,349.39702637152135,32.4
11.4%,11399943,-450726.54936886625,87569.75189793832,298.90086391305243,346.6904901058708,32.4
11.6%,11599942,-452035.374991172,87300.39256189356,297.9814626757318,349.48153273234425,32.4
11.8%,11799941,-451903.908550072,86798.82673649053,296.2694736010459,345.83349772785544,32.5
12.0%,11999940,-452048.96002065716,87193.88242848031,297.6179128174449,347.4305856877598,32.5
12.2%,12199939,-451150.7176596136,86895.48416819674,296.5993933417604,348.9303992671574,32.5
12.4%,12399938,-451327.9070663778,87604.0816329511,299.01804121721085,349.217948646919,32.5
12.6%,12599937,-451896.38242542837,87809.32067375863,299.7185813612273,348.2312492117458,32.5
12.8%,12799936,-450980.3259001849,88027.99060420622,300.46496501204274,347.5697338978098,32.5
13.0%,12999935,-451859.3548286371,86930.97459345718,296.7205324170812,349.02767299414637,32.5
13.2%,13199934,-451930.97625444876,87768.4920787391,299.57922157021267,348.6515609892285,32.5
13.4%,13399933,-451666.78490806324,87425.76093225554,298.4093811452536,347.22227537240656,32.5
13.6%,13599932,-451123.22065885365,87341.70631013322,298.12247843485727,346.46798298691033,32.5
13.8%,13799931,-451238.2362508341,88745.64917357659,302.9145410554854,348.88778327936825,32.5
14.0%,13999930,-451748.73125500884,87735.15735180955,299.4654405161204,347.74217026164536,32.5
14.2%,14199929,-451925.39948768355,87001.67532399693,296.9618544372948,347.3024985149189,32.5
14.4%,14399928,-451089.79340047436,86637.37068558752,295.7183774513714,348.6409233203842,32.5
14.6%,14599927,-452258.9674669793,87286.48105279624,297.93397867586424,348.2968453195338,32.5
14.8%,14799926,-450460.0514770583,86823.37958611362,296.3532795706279,350.03135124829254,32.5
15.0%,14999925,-452620.4863413521,87376.75337952748,298.2421042085123,348.9274347949152,32.5
15.2%,15199924,-452292.6057900754,87296.52461864124,297.96826026788403,348.45291724388505,32.5
15.4%,15399923,-451491.4197924272,87110.11095909566,297.3319765891509,349.83292226749467,32.5
15.6%,15599922,-452879.78600001335,87339.43693802471,298.1147324121831,349.17759160462737,32.5
15.8%,15799921,-450089.52655557776,88013.73067297626,300.41629174677024,350.47503232384014,32.5
16.0%,15999920,-451939.030969162,87236.49382251385,297.7633578165812,348.1682711784727,32.5
16.2%,16199919,-451712.6377130812,87728.09801939863,299.44134497501693,348.8241047332378,32.5
16.4%,16399918,-451008.24426305294,87852.62654254248,299.8663968033343,348.01614513625884,32.5
16.6%,16599917,-452755.43468369823,88112.08628314306,300.7520078612091,346.8455970900567,32.5
16.8%,16799916,-451020.55175954197,86795.75569895539,296.25899126265307,348.7980909432515,32.5
17.0%,16999915,-451136.65022642026,87337.88926161488,298.1094497454411,347.5383530023674,32.5
17.2%,17199914,-450864.2283047037,87470.3150530174,298.561457232007,348.8493867533054,32.5
17.4%,17399913,-452269.7151459614,87577.67313906131,298.92790139761314,349.9254039069116,32.5
17.6%,17599912,-451952.4297401048,88383.7526409853,301.67928363047014,347.1798806472374,32.5
17.8%,17799911,-451342.8368919417,86797.52961145167,296.2650461385224,349.30859905272564,32.5
18.0%,17999910,-452048.1845656745,87123.65167066664,297.3781949499301,348.65816589699926,32.5
18.2%,18199909,-452662.8834235808,87678.4167277657,299.27176837273646,347.5606771290566,32.5
18.4%,18399908,-452665.09445287706,87652.77890366095,299.1842590717772,348.93011470474465,32.5
18.6%,18599907,-452370.12600964215,87691.93819391128,299.31792104331834,348.82596076311825,32.5
18.8%,18799906,-451063.65075419843,87343.2349140764,298.1276960017602,348.2283523926821,32.5
19.0%,18999905,-451656.6082478296,86853.8090818685,296.45714423134064,349.36484757156717,32.5
19.2%,19199904,-450958.1078480701,87251.96044252638,297.8161498593056,349.723207555093,32.5
19.4%,19399903,-451328.8881323165,87255.25924445491,297.8274096233788,348.34892371969914,32.5
19.6%,19599902,-451014.24341137474,86800.59580966237,296.2755119589026,348.2137088812299,32.5
19.8%,19799901,-452838.61534052016,86857.72373029633,296.4705060574465,347.36683124415043,32.5
20.0%,19999900,-451246.88205333427,87490.17618998612,298.62924903076834,349.30141725573355,32.4
20.2%,20199899,-451742.0826005582,87213.00328014558,297.68317780858206,349.2695287713781,32.4
20.4%,20399898,-452799.1944346875,86093.06994173769,293.860521753038,347.23649243621276,32.4
20.6%,20599897,-451954.83983601397,87168.04956210579,297.52973778086726,348.1984712687421,32.4
20.8%,20799896,-453178.20179560594,87638.64424934925,299.1360134128218,348.25979990902783,32.4
21.0%,20999895,-451570.52028796356,87892.07722814626,300.00105339140674,349.5380056114326,32.4
21.2%,21199894,-451615.6954765846,87808.31042652187,299.71513309552716,348.3991700626341,32.4
21.4%,21399893,-452127.1326457951,87774.27663380979,299.59896592794473,347.9745741434754,32.4
21.6%,21599892,-452443.69255753653,88285.12923642976,301.3426534564112,347.8862335103717,32.4
21.8%,21799891,-451436.61168024223,87522.6160892949,298.739975779657,347.3674068797438,32.4
22.0%,21999890,-451215.8186995955,88091.36716899957,300.6812875384632,348.6567187544854,32.4
22.2%,22199889,-452660.71800719947,87337.90454953737,298.1095019275376,348.2572372821316,32.4
22.4%,22399888,-450767.27837670734,88195.88623026584,301.03804129225114,348.8811003280061,32.4
22.6%,22599887,-451845.0260585118,87203.0911113366,297.6493447126095,348.52489348882034,32.4
22.8%,22799886,-451362.6686858563,86820.12578142935,296.34217339515004,347.8308567704285,32.4
23.0%,22999885,-450763.80865967413,87762.57225471394,299.55901550045706,348.4603758010186,32.4
23.2%,23199884,-450388.97555487603,86595.98252512189,295.57710770181944,350.60331327586465,32.4
23.4%,23399883,-450882.7808936974,87086.92003585899,297.25281926781395,348.5241280050893,32.4
23.6%,23599882,-451381.1130158934,87463.92231286562,298.5396369628761,348.4319937325063,32.4
23.8%,23799881,-451522.9294012897,87461.8348258227,298.5325117664811,347.9869228214191,32.4
24.0%,23999880,-452234.85677489266,86797.16359668318,296.26379682436846,348.63088376723647,32.4
24.2%,24199879,-452078.52243282646,87147.05299148569,297.45807041900383,347.69628514132137,32.4
24.4%,24399878,-451346.3117856765,86880.75807840735,296.54912894264186,348.95513575768484,32.4
24.6%,24599877,-451904.629857691,87688.78646866418,299.3071632944524,349.34152648517045,32.4
24.8%,24799876,-451521.42796415463,87835.06291171559,299.80644705683136,348.3623940793184,32.4
25.0%,24999875,-451648.1027912828,87246.82413108996,297.7986181443881,348.3545131988031,32.4
25.2%,25199874,-451196.22115595685,87152.7370829957,297.4774718655774,347.3698483362498,32.4
25.4%,25399873,-452073.2337219198,87679.320574663,299.2748534633367,350.4218631295002,32.4
25.6%,25599872,-451744.8956211335,87686.3597969102,299.2988803626411,347.7556671406133,32.4
25.8%,25799871,-452673.0775682572,87336.66470805043,298.1052699903272,348.5761145777258,32.4
26.0%,25999870,-451319.0551499217,87789.08165789768,299.64949975262977,348.77773404943025,32.4
26.2%,26199869,-451637.06138241896,86878.28237773513,296.54067866096716,348.955199757412,32.4
26.4%,26399868,-451829.358617045,87552.46010189466,298.84184201720325,347.9389159051691,32.4
26.6%,26599867,-451503.46786590014,87131.48226638092,297.40492303552156,348.09925875651004,32.4
26.8%,26799866,-452035.8200630718,87081.43971985404,297.2341133659141,347.7084762366297,32.4
27.0%,26999865,-452503.44686649647,87116.27958817559,297.3530319024433,347.8264131424323,32.4
27.2%,27199864,-450641.8755739811,88191.29870938335,301.022382758051,348.4695685121124,32.4
27.4%,27399863,-450259.2963278205,86237.37007414253,294.35305979618374,349.29517186488226,32.4
27.6%,27599862,-451085.67496175366,86562.31817348654,295.462201543371,347.2395525820139,32.4
27.8%,27799861,-451360.0942670093,87037.51771607416,297.0841948770517,348.13852420352026,32.4
28.0%,27999860,-451058.67238007765,87031.84533646406,297.0648334065764,349.3745306597922,32.4
28.2%,28199859,-451347.9482694366,87603.01278024388,299.0143929141078,348.69560791975044,32.4
28.4%,28399858,-451801.8116682912,86774.41916503629,296.18616350782787,347.1787922598804,32.4
28.6%,28599857,-452147.66688023414,86935.72880003246,296.73675989770976,349.7735820274979,32.4
28.8%,28799856,-451834.3595726341,87625.76817163546,299.0920636394235,348.94755181034213,32.4
29.0%,28999855,-451799.2529822113,87560.20794596948,298.86828764754057,349.5009559199367,32.4
29.2%,29199854,-452827.18488227064,86306.62119414372,294.5894338768073,347.9860577753203,32.4
29.4%,29399853,-452509.9582489878,86448.7342929854,295.07450694252344,347.5882589558315,32.4
29.6%,29599852,-452443.54916319996,86848.97467883909,296.4406430170437,346.7101051183552,32.4
29.8%,29799851,-450377.2429653313,86697.46278090315,295.9234891345143,350.18048462084334,32.4
30.0%,29999850,-451282.26739443,87148.1523320342,297.4618227859178,348.2494306913155,32.4
30.2%,30199849,-452742.35459187254,86674.71630138252,295.84584882798896,348.71045370628497,32.4
30.4%,30399848,-453453.83628774574,87746.62160814164,299.504571335239,346.70428886869723,32.4
30.6%,30599847,-452492.73715113197,87146.32362984575,297.4555808969993,348.1751942057904,32.4
30.8%,30799846,-452840.441916829,87086.04697247548,297.24983925024026,347.45310067314057,32.4
31.0%,30999845,-451869.80124364654,87008.0904692969,296.98375118166973,348.91713630269874,32.4
31.2%,31199844,-452809.26739910105,87975.66732706781,300.28637054990867,348.2889508048355,32.4
31.4%,31399843,-451561.24251606455,87508.99213636885,298.69347329208284,348.6687893413672,32.4
31.6%,31599842,-451769.673004054,87699.40446610513,299.34340558747414,349.07639516990616,32.4
31.8%,31799841,-452346.4945449233,86988.6983512509,296.91756028000077,348.60906071661776,32.4
32.0%,31999840,-452544.71328739217,86444.50782017235,295.0600807696984,348.57441708057326,32.4
32.2%,32199839,-451490.4454767904,86971.97603933362,296.86048219801046,347.41320926439846,32.4
32.4%,32399838,-452118.0661597019,87303.45983123401,297.99193215218736,348.024527902406,32.4
32.6%,32599837,-451765.94858847046,87843.63793811502,299.83571609943243,347.865566450419,32.4
32.8%,32799836,-452354.86159705743,87381.18337309407,298.2572250564705,347.95816973807547,32.4
33.0%,32999835,-451697.3298712331,87200.42414117657,297.6402415729113,347.88429120869864,32.4
33.2%,33199834,-453259.20375574846,88562.20383336965,302.288389108263,346.6075796433721,32.4
33.4%,33399833,-450818.95092852414,86926.24949636048,296.7044042955133,350.28712510069704,32.4
33.6%,33599832,-451568.82890460687,87731.59295555484,299.45327420187635,349.1509120668827,32.4
33.8%,33799831,-451517.6954163243,87258.62526994945,297.83889884090496,349.51012085731503,32.4
34.0%,33999830,-450624.96135139465,87489.854230294,298.6281500893184,348.1990219064096,32.4
34.2%,34199829,-452186.1819955013,86429.95084346774,295.01039360239844,348.7774414415343,32.4
34.4%,34399828,-452830.76572212577,87649.52415554979,299.1731496761108,347.42182278551064,32.4
34.6%,34599827,-450227.9265824389,88308.84907793696,301.4236161286208,348.79811902545003,32.4
34.8%,34799826,-452079.35173987644,88577.92439531884,302.3420479281862,346.85860264462474,32.4
35.0%,34999825,-451605.44034487056,87787.3583211815,299.64361750651034,346.7467415881222,32.4
35.2%,35199824,-451559.25473984145,88503.49998646602,302.0880159180436,348.2514309563235,32.4
35.4%,35399823,-451831.5644160309,87070.9003000771,297.19813928116236,348.16298692748484,32.4
35.6%,35599822,-451347.9314618814,87702.6344021614,299.3544302924285,348.6784634241801,32.4
35.8%,35799821,-451415.653102722,87811.9521689656,299.7275634146612,350.13491895588845,32.4
36.0%,35999820,-451146.82046591816,87747.37499761715,299.50714287118853,347.53123151791584,32.4
36.2%,36199819,-452821.32512993366,87445.99840481661,298.47845748612264,347.924477260418,32.4
36.4%,36399818,-452383.47695933655,86852.85316683969,296.4538814171639,347.42792086401795,32.4
36.6%,36599817,-450903.7917414312,87748.42855156027,299.51073895518954,349.83340892091144,32.4
36.8%,36799816,-451126.3710058704,87027.18911335163,297.04894037181595,349.32305311873637,32.4
37.0%,36999815,-451787.6189781227,87069.32580271421,297.1927650667584,347.79927640586965,32.4
37.2%,37199814,-452731.13528606854,87178.05967287876,297.56390518106036,347.5210282065772,32.4
37.4%,37399813,-452397.8769665188,87105.71526448685,297.31697281344526,347.89657987908515,32.4
37.6%,37599812,-451120.80652402155,87041.70109210629,297.0984739481119,347.5727846833695,32.4
37.8%,37799811,-452158.00219438877,87545.83434529393,298.8192263956089,347.6797793014851,32.4
38.0%,37999810,-451084.1998904459,87545.31776739424,298.8174631659874,347.7077155658442,32.4
38.2%,38199809,-452019.97768357303,87664.35193587627,299.2237611744129,348.1174503573464,32.4
38.4%,38399808,-451644.46479121875,87013.90670822305,297.0036036855546,347.056596009341,32.4
38.6%,38599807,-451388.68021523487,87119.37648393429,297.36360250242404,347.3959474655299,32.4
38.8%,38799806,-451962.16634536907,87661.21270221198,299.21304606292813,348.8592144350515,32.4
39.0%,38999805,-451874.1250227494,87005.37312513695,296.9744761009557,348.96493822574826,32.4
39.2%,39199804,-451926.4103894243,86379.56722607603,294.838419759387,349.2571613363868,32.4
39.4%,39399803,-452818.39201622875,87256.57582585094,297.83190349607065,347.3429795582207,32.4
39.6%,39599802,-451365.8571085059,86757.29706390575,296.1277208297455,349.6635583140787,32.4
39.8%,39799801,-451177.0396040594,86290.79738475196,294.5354226435323,348.0681908338555,32.4
40.0%,39999800,-451131.09434171906,88326.72010646266,301.4846151122832,347.8031605531681,32.4
40.2%,40199799,-451117.9364297562,87434.27939476888,298.4384571189689,349.3325284548519,32.4
40.4%,40399798,-451408.5779792345,87033.80080836339,297.0715079971444,348.3979831367374,32.4
40.6%,40599797,-452669.90626437496,87193.07753998603,297.61516550046525,348.5042810852056,32.4
40.8%,40799796,-452046.2428335487,87524.45485265646,298.74625201026623,348.39167828433665,32.4
41.0%,40999795,-452018.3415919305,86829.6079325371,296.37453871646744,348.59368991508956,32.4
41.2%,41199794,-449942.47849414125,87546.63282092533,298.8219518236347,349.6442163668438,32.4
41.4%,41399793,-452084.57403484546,87211.816035016,297.6791253979355,348.00355331365347,32.4
41.6%,41599792,-452817.79085653974,87998.99115632706,300.3659815178999,347.06427816564974,32.4
41.8%,41799791,-452139.7315121656,86486.12656971079,295.2021375863778,347.42720461161576,32.4
42.0%,41999790,-451937.4530883888,86617.77562874285,295.6514938609494,346.78392468934607,32.4
42.2%,42199789,-451058.189754128,87195.0319365601,297.6218364206376,349.7699347755944,32.4
42.4%,42399788,-452719.3195534153,87586.11601313855,298.9567193661571,347.0597730600031,32.4
42.6%,42599787,-451710.8007920608,87578.64754357829,298.93122732175493,348.32320003736174,32.4
42.8%,42799786,-450650.2036797125,87426.9634142922,298.4134855638663,348.87312047190943,32.4
43.0%,42999785,-450117.8731219419,87671.3298047228,299.2475786568346,350.059834592479,32.4
43.2%,43199784,-452827.2346913116,87449.80821358971,298.49146146419656,350.3217093089584,32.4
43.4%,43399783,-451821.7447431488,86942.82245471422,296.76097259063994,347.8582872160872,32.4
43.6%,43599782,-450486.58425866766,87115.76666222743,297.3512811379875,349.3885503212087,32.4
43.8%,43799781,-452382.8455882822,87732.15797930444,299.4552027911806,348.15806218638323,32.4
44.0%,43999780,-451706.55949561996,86709.46877362736,295.9644690564579,349.63131054124125,32.4
44.2%,44199779,-451906.18362505455,87101.30463282746,297.30191805327047,348.8961323212016,32.4
44.4%,44399778,-451051.6981837773,87322.22097282214,298.05596934890366,348.69562149425957,32.4
44.6%,44599777,-450508.7948862398,87430.67891941196,298.4261676563251,349.67347382415977,32.4
44.8%,44799776,-452178.6111141625,86736.71270659872,296.0574604710164,347.48548538480475,32.4
45.0%,44999775,-450959.04890244035,87878.58116337634,299.954987423059,348.60045112796223,32.4
45.2%,45199774,-453087.3794980459,86994.50456168829,296.93737855375605,346.26723956670133,32.4
45.4%,45399773,-451624.410989651,87007.17875685426,296.98063924369075,348.66190124502106,32.4
45.6%,45599772,-452417.6578044547,87773.37427653628,299.5958859218609,346.0480819660723,32.4
45.8%,45799771,-450922.2353396169,87907.99009904079,300.0553686173224,348.8879278399195,32.4
46.0%,45999770,-451345.353947551,87551.04448524988,298.83701010859414,348.0185627628032,32.4
46.2%,46199769,-452108.34604774276,88082.06161283585,300.64952498671164,348.51381345216276,32.4
46.4%,46399768,-452097.56654410483,87442.4854922836,298.4664669006954,346.6682192912654,32.4
46.6%,46599767,-451220.2827634048,86967.3604323651,296.844727797884,348.4644741155823,32.4
46.8%,46799766,-450404.0532191871,87041.96945499201,297.09938994817634,349.07556691975566,32.4
47.0%,46999765,-452517.13797493046,86897.60120604225,296.60661940358244,349.181250539332,32.4
47.2%,47199764,-451663.46711844346,86296.93703856342,294.5563790558619,348.4353003932558,32.4
47.4%,47399763,-452057.18525503203,87441.48653860763,298.46305718318126,347.0416103171585,32.4
47.6%,47599762,-452174.258677837,86453.54044439737,295.09091172588757,346.73603384805403,32.4
47.8%,47799761,-451646.08239839086,87884.38404557179,299.9747943365629,349.64757767266366,32.4
48.0%,47999760,-451227.10561371734,87178.32435665876,297.5648086232741,349.14666844488426,32.4
48.2%,48199759,-449523.65334218694,87178.19784024911,297.5643767862147,348.05023239767235,32.4
48.4%,48399758,-452015.5023966674,87732.50915777331,299.4564014647575,346.83498044950665,32.4
48.6%,48599757,-451945.4400170413,87365.72561719798,298.2044632695365,348.61769771640166,32.4
48.8%,48799756,-451140.7136198301,87161.63254771498,297.5078346567452,349.2884468801797,32.4
49.0%,48999755,-450877.78845581645,87626.12947647236,299.09329687722015,347.33960835105734,32.4
49.2%,49199754,-451038.869723476,86848.76928597572,296.4399419518588,347.91744185170285,32.4
49.4%,49399753,-452266.9547257349,87464.1676065136,298.540474220967,346.31409168829845,32.4
49.6%,49599752,-451282.6951945983,88485.02575992502,302.02495804527865,347.31496439361365,32.4
49.8%,49799751,-451639.01498420676,87837.92988927441,299.81623287956785,347.16648965169696,32.4
50.0%,49999750,-451907.3070885544,86770.08787585981,296.1713795664709,349.1345184686591,32.4
50.2%,50199749,-451631.4662742233,88564.03460886396,302.29463807397343,348.613538629744,32.4
50.4%,50399748,-451646.8145788736,86371.63170983159,294.81133354971246,347.88670335325804,32.4
50.6%,50599747,-451433.1793723339,87199.33191051497,297.6365134740956,347.88831330317703,32.4
50.8%,50799746,-451711.71337368246,86310.55556484978,294.6028630207469,349.68646421464763,32.4
51.0%,50999745,-451325.51852870174,87649.51152479457,299.1731065636939,348.3283019958862,32.4
51.2%,51199744,-452526.5778415925,86258.3221507312,294.4245752870627,348.338689872994,32.4
51.4%,51399743,-452132.18391677784,87387.79263003124,298.279784359946,349.3329281449811,32.4
51.6%,51599742,-452581.8745521391,87199.21792042741,297.6361243929927,347.40470302648595,32.4
51.8%,51799741,-452788.6965949978,87557.5533001995,298.8592265745464,348.300145388766,32.4
52.0%,51999740,-450510.725521347,87160.64765934425,297.5044729481816,348.61207392688647,32.4
52.2%,52199739,-452392.7862965134,86887.08952494693,296.57073999896534,348.0095101225086,32.4
52.4%,52399738,-452080.10094151273,86933.16953346989,296.7280243815074,347.4870862899573,32.4
52.6%,52599737,-451726.9927804582,87406.06031979213,298.34213726300766,347.8191735015485,32.4
52.8%,52799736,-452129.69192285975,87762.75045631593,299.55962375401066,346.9620964110625,32.4
53.0%,52999735,-452769.7137509291,87701.03345665941,299.34896580288444,347.6267633146212,32.4
53.2%,53199734,-451225.18630260555,87540.33269081265,298.8004476593242,346.9041507682263,32.4
53.4%,53399733,-451385.90924868034,87156.95283205091,297.49186143511855,347.41890830351,32.4
53.6%,53599732,-451837.3844134924,87064.78642603382,297.1772708626298,347.5605212765462,32.4
53.8%,53799731,-452044.5477348971,87583.12678244978,298.94651625816664,347.8499300564413,32.4
54.0%,53999730,-450842.81540806266,87193.86267947406,297.6178454083807,348.518663951379,32.4
54.2%,54199729,-451638.64761701087,87573.1500073719,298.9124626423323,347.79476134053743,32.4
54.4%,54399728,-451828.21919657756,87664.1042628708,299.22291579488746,347.92146913014795,32.4
54.6%,54599727,-452527.24228075286,87446.87983024892,298.4814660457848,347.9769990108265,32.4
54.8%,54799726,-451008.86912952457,87126.59522411774,297.3882421483113,348.5299484198021,32.4
55.0%,54999725,-451076.28984402213,86366.83022203585,294.7949446846179,348.661290559033,32.4
55.2%,55199724,-450902.5381903183,88113.99823980377,300.75853392169535,349.0581025850886,32.4
55.4%,55399723,-450907.82503984263,86988.11642165872,296.91557398617135,349.44969070289454,32.4
55.6%,55599722,-451129.85669876216,86518.12111863983,295.31134422574956,348.9876874691647,32.4
55.8%,55799721,-451288.4136771965,88288.10149240482,301.3527986247994,349.11758555783774,32.4
56.0%,55999720,-452248.0163898859,87266.87358516827,297.86705272385313,347.6381606058014,32.4
56.2%,56199719,-451331.9816664411,86725.29684308649,296.0184948305736,348.4132205208533,32.4
56.4%,56399718,-451131.18015700905,87571.8775569885,298.9081194015369,349.45285522189425,32.4
56.6%,56599717,-452133.1994467811,87831.92207711958,299.7957264809041,348.1416551302847,32.4
56.8%,56799716,-452157.2992079393,87234.22059629316,297.75559863870865,348.1851393939072,32.4
57.0%,56999715,-451287.50332523417,88222.256279552,301.1280498893093,348.7265036122364,32.4
57.2%,57199714,-450813.96907681506,87911.82439652807,300.06845618245313,348.1188097629205,32.4
57.4%,57399713,-451423.29566554213,86583.94933882472,295.5360349603546,348.36354849028714,32.4
57.6%,57599712,-452241.3354370571,86703.05233111134,295.9425678843097,348.515493190821,32.4
57.8%,57799711,-451295.9635125841,87455.65582870424,298.51142106407764,348.2579477589028,32.4
58.0%,57999710,-452549.91744560003,88614.4380624335,302.46667962359084,347.51596621116795,32.4
58.2%,58199709,-450971.72742329305,87000.73441912563,296.9586428571224,348.8891837344867,32.4
58.4%,58399708,-451324.6401436608,87001.82916222783,296.96237953162387,348.5464122621601,32.4
58.6%,58599707,-451127.2063328419,87079.29261235925,297.22678466769133,349.21011812072044,32.4
58.8%,58799706,-451312.1282211826,88047.85406827473,300.53276475386804,349.143076585051,32.4
59.0%,58999705,-452203.96339615807,87128.22085588344,297.3937908992057,348.0604866837599,32.4
59.2%,59199704,-452725.1746095498,87758.7130288473,299.5458428475652,348.7786124521961,32.4
59.4%,59399703,-451542.67692001583,86450.12975607609,295.0792700612297,350.03128051371334,32.4
59.6%,59599702,-451614.1035758583,86702.7847151112,295.94165443358156,347.93971132417556,32.4
59.8%,59799701,-452055.90697164414,86819.32615275471,296.3394440314545,347.8524159868334,32.4
60.0%,59999700,-452041.78296604333,87396.58043622237,298.30977968145254,348.1679556878613,32.4
60.2%,60199699,-452289.2053807564,87330.72161863474,298.08498450907183,348.6548680547656,32.4
60.4%,60399698,-452037.27525718603,87464.01044540526,298.5399377846972,348.6834080397218,32.4
