#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
8.8%,8799956,-452615.9978718711,86774.56250695518,296.1866527752114,348.90577126666784,32.5
9.0%,8999955,-452060.2046555765,86948.87892666901,296.7816450792598,348.3977179390314,32.5
9.2%,9199954,-451736.0179986465,86517.52522668953,295.30931027435787,349.1208704702631,32.5
9.4%,9399953,-452076.27117601177,87681.72142497913,299.2830482591202,348.28835367119024,32.5
9.6%,9599952,-451136.3749608081,87390.65078680223,298.28954007478507,349.0244765837473,32.5
9.8%,9799951,-452827.27868393343,87576.50463887956,298.92391296888934,347.8529344769337,32.5
10.0%,9999950,-451561.41352891875,87262.09110444612,297.8507287353923,348.2263334066703,32.5
10.2%,10199949,-451119.50728295837,87128.86818290106,297.39600041334285,348.92411178016226,32.5
10.4%,10399948,-452944.90855257865,87819.230922958,299.75240790501755,347.8718809139097,32.5
10.6%,10599947,-452866.04548105225,87627.75452447438,299.0988436355605,347.39747857794623,32.5
10.8%,10799946,-451376.2099307822,87630.46412766073,299.10809229409506,348.99114287305537,32.5
11.0%,10999945,-452816.82739725243,87461.82568601251,298.5324805696682,347.21559898660166,32.5
11.2%,11199944,-451904.16673509823,86880.44151744153,296.5480484286046,347.1622875672701,32.5
11.4%,11399943,-451591.4599994756,87682.06151660264,299.28420909009066,348.1005010989184,32.5
11.6%,11599942,-451756.5675702053,86973.79781963478,296.8667004605278,349.6698589262035,32.5
11.8%,11799941,-453027.0796072488,86800.60675887461,296.27554933172746,348.55599756924636,32.5
12.0%,11999940,-451820.9379233434,87088.94368902233,297.25972658073505,348.6972474807227,32.5
12.2%,12199939,-452293.93836154696,87012.37906213,296.99838938807096,346.0238053349906,32.5
12.4%,12399938,-450688.2111029951,87694.69635436931,299.3273354418504,350.10568130349037,32.5
12.6%,12599937,-451523.1252303184,87424.02757883957,298.40346470924374,347.91657307107084,32.5
12.8%,12799936,-451650.89632050367,87082.89666577347,297.23908634327853,346.4209501180271,32.5
13.0%,12999935,-451780.68326669047,88128.43564355804,300.80781295196874,349.8905973662158,32.5
13.2%,13199934,-451141.6481207679,87679.3464706096,299.2749418536843,348.88193412911994,32.5
13.4%,13399933,-451427.8985155169,87590.47938531241,298.9716128160536,346.53795378943784,32.5
13.6%,13599932,-451177.37067537755,87680.50565905625,299.2788984987659,347.6611137684424,32.6
13.8%,13799931,-452219.4450742975,86788.02540760092,296.23260554482164,349.47037684193197,32.6
14.0%,13999930,-450276.5027231532,87440.92380258694,298.4611364025568,348.0542772980061,32.6
14.2%,14199929,-451993.99766136985,86686.5497132478,295.886239681599,347.68049347454104,32.6
14.4%,14399928,-451879.1750083603,86877.90266440042,296.5393825896489,348.2640343512043,32.6
14.6%,14599927,-451609.8749487307,86399.16249709169,294.90530408083646,348.01524763290513,32.6
14.8%,14799926,-450708.48681299016,87401.68421175552,298.3272003419319,348.53110677895404,32.6
15.0%,14999925,-451723.60651362035,87879.72309316811,299.9588851593651,349.2657268070031,32.6
15.2%,15199924,-450797.1745887422,87211.72334654082,297.67880902539014,349.274777492684,32.6
15.4%,15399923,-452716.91885366384,87234.71603168664,297.75728970284797,347.87025620417984,32.6
15.6%,15599922,-452638.7667465969,86863.0545109738,296.48870155206987,347.3037154725059,32.6
15.8%,15799921,-451717.448301333,86529.87755500848,295.35147233974976,349.21139464341746,32.6
16.0%,15999920,-450843.6347517655,87367.36051396444,298.2100436445554,347.75738035234815,32.6
16.2%,16199919,-452603.63257955434,87048.57606164075,297.1219402054517,347.7971320568474,32.6
16.4%,16399918,-452584.1284149918,86742.48996346723,296.07717991787587,348.3900043650136,32.6
16.6%,16599917,-451553.8527347534,86969.17467121757,296.8509203192581,349.5447818039462,32.6
16.8%,16799916,-451651.62231131457,88123.20508181257,300.7899595335156,347.77904494436143,32.6
17.0%,16999915,-451412.0534551772,87307.79692251002,298.0067358977864,348.46119945110627,32.6
17.2%,17199914,-451848.0971415867,87714.65369565762,299.39545561374985,349.3865006450016,32.6
17.4%,17399913,-451569.43018685514,86730.22501087771,296.03531609109314,348.65885966416636,32.6
17.6%,17599912,-452419.6785344663,87357.12212948862,298.1750970802616,348.4611869030389,32.6
17.8%,17799911,-451634.0233283546,87354.40984087402,298.16583925558456,346.51841972719956,32.6
18.0%,17999910,-452404.49778794125,87767.97535806033,299.57745785324494,347.09066550523215,32.6
18.2%,18199909,-451647.2366073723,87219.12719660095,297.7040805047685,348.1160408874744,32.6
18.4%,18399908,-451692.1334046889,87772.79098188819,299.5938949687012,347.60004477639546,32.6
18.6%,18599907,-452195.5270771305,87149.01840097841,297.4647789294493,346.4200497264276,32.5
18.8%,18799906,-451853.32156467345,86685.9156282855,295.88407536642256,347.76734013121524,32.5
19.0%,18999905,-451299.0156132458,87372.17164980771,298.22646544122364,349.24043348785256,32.5
19.2%,19199904,-452569.71993898135,87264.65795389633,297.85949013418093,348.019984825062,32.5
19.4%,19399903,-451318.722007751,86378.10020851425,294.8334124045974,347.5860924340559,32.5
19.6%,19599902,-452635.30696399324,87019.79900749892,297.0237158053885,348.9559009930089,32.5
19.8%,19799901,-451489.8546583038,87010.18280273821,296.99089292022273,347.80153404159273,32.5
20.0%,19999900,-451826.48002226185,87672.61832872743,299.25197676154323,349.42502592101505,32.5
20.2%,20199899,-451087.0684666489,87628.48100405489,299.10132332026353,347.5905866849575,32.5
20.4%,20399898,-451814.38215311244,87370.27256269346,298.21998330821776,348.8646380780147,32.5
20.6%,20599897,-451846.9063380137,87166.5150962976,297.52450020572553,348.7220636757299,32.5
20.8%,20799896,-452451.92944028927,87411.8211686199,298.3618007044834,348.8174874421064,32.5
21.0%,20999895,-451104.58406673046,86871.7370243743,296.51833747886076,348.21913655450385,32.5
21.2%,21199894,-451577.5520501733,86787.44093408342,296.23061056784013,348.30323567790737,32.5
21.4%,21399893,-451745.51773872273,87004.35267443745,296.9709930078894,349.08120188691197,32.5
21.6%,21599892,-450626.10063132504,87073.43158133398,297.2067792754308,348.4537336192745,32.5
21.8%,21799891,-451112.3888981384,86161.01335326748,294.09243224682496,348.6852079999462,32.5
22.0%,21999890,-451814.0487550893,87502.85498739948,298.672525429503,347.16118486961943,32.5
22.2%,22199889,-450990.6377766384,87768.03154659783,299.5776496409574,348.1711454718038,32.5
22.4%,22399888,-452563.2099539852,87566.82485391328,298.8908730661123,347.05735538173474,32.5
22.6%,22599887,-452238.23661123216,87609.9456415798,299.0380567728922,347.7019294173344,32.5
22.8%,22799886,-451990.61051275814,86809.58262706816,296.3061865631832,347.7217997449137,32.5
23.0%,22999885,-451256.0128664528,87895.05106298922,300.0112039489273,348.72499134674,32.5
23.2%,23199884,-450993.83219917584,86646.10807947151,295.7482007011086,348.4170916323618,32.5
23.4%,23399883,-450906.15259349206,87765.30208307231,299.5683331933472,348.42573143254236,32.5
23.6%,23599882,-451588.5552866757,86683.65826051231,295.8763703180132,347.2976567639444,32.5
23.8%,23799881,-453169.69223097386,87214.87049770672,297.68955116159543,347.78772795748876,32.5
24.0%,23999880,-453343.8319788007,87553.5631598793,298.8456070728007,346.6266483512543,32.5
24.2%,24199879,-451672.88691210654,87806.64858852903,299.70946076231877,348.3886601852168,32.5
24.4%,24399878,-451093.30471074395,87234.0179033326,297.75490678907215,348.8769227621802,32.5
24.6%,24599877,-451551.7167905113,86889.1072245005,296.5776269904962,348.77192494881166,32.5
24.8%,24799876,-451583.0262794001,87345.68052570883,298.1360435808487,348.4852841142491,32.5
25.0%,24999875,-452366.2029767432,86927.69675261504,296.7093441992519,347.74662712411174,32.5
25.2%,25199874,-452782.297057868,88113.42597707978,300.75658062368,347.69240517101804,32.5
25.4%,25399873,-451714.46725375485,87671.3837423108,299.24776276140614,348.73222099366063,32.5
25.6%,25599872,-452083.7633413379,88022.08190903999,300.444796928298,348.36866125502394,32.5
25.8%,25799871,-451471.93430812424,86521.59779658506,295.3232111320597,348.4207134396115,32.5
26.0%,25999870,-452138.6403352665,86787.67464093008,296.2314082768304,348.2695155160257,32.4
26.2%,26199869,-451660.6574177719,87004.77248950698,296.9724259580148,348.5832648529228,32.4
26.4%,26399868,-451983.56699534087,86974.55534514185,296.86928611394796,349.4509710456853,32.4
26.6%,26599867,-451939.16559803067,86798.0636603465,296.266869001698,348.9386608154028,32.4
26.8%,26799866,-451535.38025075616,87137.01317861342,297.4238016369643,348.3897139599784,32.4
27.0%,26999865,-452202.9726517028,87641.19948702358,299.1447351772645,348.03928982990556,32.4
27.2%,27199864,-450833.3149062586,87205.608164949,297.6579361438167,347.2568486712254,32.4
27.4%,27399863,-451666.942082596,87810.91054104886,299.72400803763384,347.92574689858964,32.5
27.6%,27599862,-450879.0080428417,86824.18918469336,296.3560429644901,348.9438271319205,32.5
27.8%,27799861,-450824.84188307356,87136.18983759737,297.42099133619655,349.7456796869126,32.5
28.0%,27999860,-451373.5983154969,86853.24640137283,296.455223640239,349.0287071061793,32.5
28.2%,28199859,-450296.10484997556,87007.19679592899,296.98070081626463,348.86896907632877,32.5
28.4%,28399858,-451006.7605842268,86482.28179607925,295.1890142631399,347.5800181384922,32.5
28.6%,28599857,-451305.7214668421,87622.8950741369,299.0822569275645,349.1878468172492,32.5
28.8%,28799856,-453992.96736394893,87185.79372861213,297.59030374780457,346.97771781029206,32.5
29.0%,28999855,-452281.0903448323,87258.97727876785,297.8401003487047,347.6068258252548,32.5
29.2%,29199854,-451155.1292968341,87788.75018066238,299.64836832505523,347.9159315246497,32.5
29.4%,29399853,-451515.5994486497,87266.4560012985,297.8656273894571,348.5528558330525,32.5
29.6%,29599852,-452347.17417636374,87465.31294561477,298.5443835942311,348.00747707900246,32.5
29.8%,29799851,-451014.7403111765,87373.72785116459,298.231777206073,347.5832103294841,32.5
30.0%,29999850,-451570.8974619624,87055.85869557818,297.1467979391815,349.61729609509644,32.5
30.2%,30199849,-451571.80357800145,87766.07443451765,299.5709694519782,348.26347006782254,32.5
30.4%,30399848,-450522.26954538934,87808.11468507283,299.71446497340787,349.65759278174386,32.5
30.6%,30599847,-451706.7964454526,87826.6020429146,299.77756766709615,348.9575703715862,32.5
30.8%,30799846,-451507.0768725034,87514.079420898,298.71083766400096,348.0031054115994,32.5
31.0%,30999845,-451477.68445743667,87480.25726072025,298.59539285940315,348.4800327855825,32.5
31.2%,31199844,-451509.95583834685,87103.73992656078,297.31023041438823,348.87277804339686,32.5
31.4%,31399843,-451144.2085660673,88315.850521805,301.4475140794022,347.82456834395583,32.5
31.6%,31599842,-451215.6180499466,87560.5647498336,298.86950552221674,349.1049772915997,32.5
31.8%,31799841,-451264.6269870787,87602.03864426562,299.01106790656627,347.71920362781714,32.5
32.0%,31999840,-450431.975288969,86872.58489179518,296.5212314953344,348.2758462981554,32.5
32.2%,32199839,-451809.39536011964,87776.49086355558,299.6065237338032,348.38732378326154,32.5
32.4%,32399838,-451032.3151812223,87233.14812752826,297.75193799295596,349.27229834304205,32.5
32.6%,32599837,-450961.48450390855,87153.98351722793,297.48172630573214,349.04677832498953,32.5
32.8%,32799836,-452207.44959777547,87310.08443168318,298.0145438275024,346.29535508311636,32.5
33.0%,32999835,-450746.8991587949,86733.44419394399,296.0463040929859,349.5373892315384,32.5
33.2%,33199834,-452206.20322715165,87636.03897865946,299.12712087124174,349.29009942843624,32.5
33.4%,33399833,-451230.57621102594,87603.26065909953,299.0152389962594,347.94402912251456,32.5
33.6%,33599832,-451658.3836301211,86645.83403049852,295.74726529278547,349.34092644944513,32.5
33.8%,33799831,-450660.03992927726,86750.43023556902,296.1042823606656,350.6931538265111,32.5
34.0%,33999830,-453009.28757413477,86874.41518875779,296.52747882767784,348.3252902328242,32.5
34.2%,34199829,-452098.77695941646,86997.34129329107,296.9470611383059,347.47905757404214,32.5
34.4%,34399828,-452615.4034801321,87863.03174696659,299.90191277230934,347.67563806402103,32.5
34.6%,34599827,-451745.6784193488,87015.9727753409,297.0106557695567,347.317601790251,32.5
34.8%,34799826,-451946.2809574045,88095.84072397603,300.696557074099,348.1682730360194,32.5
35.0%,34999825,-451127.3379399767,87388.15705545511,298.2810282492076,348.91131371330533,32.5
35.2%,35199824,-452417.5341298152,86715.97296253091,295.9866697323784,349.5756148591492,32.5
35.4%,35399823,-453351.4688452361,87835.26610692572,299.80714062079073,346.87944249877705,32.5
35.6%,35599822,-452298.890763273,88298.37767766777,301.3878742141012,346.6565944841495,32.5
35.8%,35799821,-450866.0639708233,88133.6412477075,300.82558118293593,349.69035340649367,32.5
36.0%,35999820,-451351.1493349052,87157.59002353916,297.4940363537656,348.1495713654907,32.5
36.2%,36199819,-451560.9316294603,87668.09580401285,299.2365400780428,349.25378459449377,32.5
36.4%,36399818,-452126.38825843204,87078.9138173291,297.2254917308118,346.4026608240256,32.5
36.6%,36599817,-450918.72371950094,87185.9507828019,297.59083981913045,347.9996570732547,32.5
36.8%,36799816,-451863.57502093865,86839.95142942667,296.40984405979856,347.56987233435876,32.5
37.0%,36999815,-451033.5727981883,87334.27523317526,298.0971140222103,347.216321631578,32.5
37.2%,37199814,-451795.80865844386,87278.82118328198,297.9078333281197,347.61181595396965,32.5
37.4%,37399813,-452330.87516809674,87325.09552486287,298.06578102553533,349.14356165312205,32.5
37.6%,37599812,-451495.0818536724,87530.84102623077,298.768049865771,347.3720976427244,32.5
37.8%,37799811,-452502.8365283995,86832.01456156187,296.3827532366531,347.7255794058937,32.5
38.0%,37999810,-450392.7690324355,87509.34869116399,298.6946903166146,348.1701570936484,32.5
38.2%,38199809,-451188.33275281265,86478.66616174928,295.17667305854127,348.6346891928771,32.5
38.4%,38399808,-451892.0991252074,87027.7649878691,297.05090599792595,348.1180123867382,32.5
38.6%,38599807,-451605.4267921224,87907.31229501899,300.0530550763646,348.3823516045934,32.5
38.8%,38799806,-452443.3898262009,86854.23472485493,296.4585970738303,346.3828675824975,32.5
39.0%,38999805,-451587.56655432424,86660.47280419781,295.7972316568611,351.27089330527497,32.5
39.2%,39199804,-450965.57315471023,87220.0101044175,297.7070941242364,350.7479459766905,32.5
39.4%,39399803,-452324.2777386606,87284.65515195369,297.9277463487487,349.23850596555957,32.5
39.6%,39599802,-451251.1296662842,87361.46916775033,298.1899347777967,349.5205893636419,32.4
39.8%,39799801,-451449.38189245714,87149.57802462333,297.46668908663617,349.32132170740414,32.4
40.0%,39999800,-451150.6635251669,86862.45872124145,296.4866679495775,347.8316705393804,32.4
40.2%,40199799,-452211.7599943923,86975.9988640662,296.8742132610989,348.3889635522881,32.4
40.4%,40399798,-451937.6560028987,87414.30003401625,298.3702617882759,348.54390120499545,32.4
40.6%,40599797,-451840.78616027907,86893.6288174438,296.59306049359196,349.4359845779593,32.4
40.8%,40799796,-451563.48662348697,87445.88200688118,298.4780601863393,347.6034748381982,32.4
41.0%,40999795,-451913.5451218784,87633.72577615496,299.1192252427626,348.0081170640614,32.4
41.2%,41199794,-450130.03838285245,87433.60438249633,298.436153107058,348.18684984303275,32.4
41.4%,41399793,-450375.3146937243,87500.16354069463,298.66333874428557,349.3916631553124,32.4
41.6%,41599792,-451210.3147266316,87646.09671472601,299.16145083032177,348.34076397063143,32.4
41.8%,41799791,-452401.5109011326,88014.24155737425,300.41803554282546,347.65871524338786,32.4
42.0%,41999790,-450688.13154911157,87799.20584262538,299.6840565201886,348.8250822649804,32.4
42.2%,42199789,-451310.4716814677,87155.98954532028,297.4885734591938,348.8504372716276,32.4
42.4%,42399788,-451611.1148084742,86968.65550356254,296.84914825005336,348.47127232735164,32.4
42.6%,42599787,-452248.6129464484,87814.36063616135,299.73578420905557,346.0745943246416,32.4
42.8%,42799786,-451494.2339792773,87143.0897191898,297.4445426255878,348.0375015009001,32.4
43.0%,42999785,-452343.0033725095,87546.05501565995,298.8199796073243,346.4042069246581,32.4
43.2%,43199784,-450228.5911659426,87145.21112065495,297.4517835817045,347.8627942028158,32.4
43.4%,43399783,-451914.12653803965,87454.11844292283,298.5061735222236,347.71927438938883,32.4
43.6%,43599782,-452985.3712151423,87203.5288288091,297.6508387688086,348.0947816416118,32.4
43.8%,43799781,-450972.58534234157,87296.70657801886,297.9688813478116,347.9623128126124,32.5
44.0%,43999780,-451565.4518404268,87384.70174778346,298.26923428581546,348.8337586469726,32.5
44.2%,44199779,-451296.2577229128,87717.08517523445,299.4037549560495,348.09296428508236,32.5
44.4%,44399778,-452256.42264575604,87575.1038393142,298.91913163525317,347.79081552845645,32.5
44.6%,44599777,-451858.23202439444,87860.44070269728,299.8930687896127,348.53186491717054,32.5
44.8%,44799776,-451816.4358031531,87881.09749922244,299.9635764043224,347.8478691651841,32.5
45.0%,44999775,-451853.1233613575,87514.10268232215,298.7109170619623,348.82638075315174,32.5
45.2%,45199774,-450761.16675823275,87603.75157019464,299.0169146176612,349.3754250326964,32.5
45.4%,45399773,-451489.83597160457,88253.06345738238,301.23320368806566,349.82635405722294,32.5
45.6%,45599772,-451703.6483645169,87216.94314386789,297.6966257017732,347.7158349072588,32.5
45.8%,45799771,-451382.1389108533,88024.38779834227,300.4526675947051,347.3238134552341,32.5
46.0%,45999770,-452392.196961998,87005.51573271153,296.97496286181,348.97336000090365,32.5
46.2%,46199769,-452970.2021771753,86589.86492217542,295.55622655546307,347.4318196523773,32.5
46.4%,46399768,-451778.90771495085,87688.3739367929,299.30575520398685,348.52383967374567,32.5
46.6%,46599767,-451296.03349526366,87528.07036161656,298.7585927869412,347.26178547290743,32.5
46.8%,46799766,-452520.24464523187,86935.4643052039,296.73585710044193,349.1643001198826,32.5
47.0%,46999765,-451118.5947324466,87654.10951767553,299.18880084185054,349.34711353960057,32.5
47.2%,47199764,-451110.6121231797,88025.7369902446,300.4572727764767,348.8281630208364,32.5
47.4%,47399763,-451586.3369313576,87462.41810589994,298.5345026699062,349.22909667563795,32.5
47.6%,47599762,-452037.2181582167,87147.23770254984,297.4587008912326,348.05973478489875,32.5
47.8%,47799761,-451575.1394689842,86566.59216909867,295.47678992523964,348.01295558304207,32.5
48.0%,47999760,-451109.8771325536,87561.96894101222,298.87429843240886,349.0042867168463,32.5
48.2%,48199759,-450081.58787418157,87421.52748697693,298.3949311733891,349.40786380878916,32.5
48.4%,48399758,-450915.0674138521,87582.87784277624,298.94566655513717,349.0336135426119,32.5
48.6%,48599757,-451853.3937279433,87633.83941778407,299.1196131344761,347.5590548089472,32.5
48.8%,48799756,-450723.2620396875,86057.66175563075,293.73966338370866,349.91792027226245,32.5
49.0%,48999755,-451609.6642857413,87527.80312818271,298.75768064202236,348.08797984521016,32.5
49.2%,49199754,-451739.2979554129,87461.40819808468,298.53105556274977,347.8104740006337,32.5
49.4%,49399753,-452355.0688713966,87917.8585190957,300.0890523861574,348.16228303901426,32.5
49.6%,49599752,-452057.6474055918,86391.63317869313,294.8796043417687,345.93268834661745,32.5
49.8%,49799751,-451393.7414192497,87654.63777831139,299.1906039480259,348.92662902816556,32.5
50.0%,49999750,-451440.2692876924,87251.53497119853,297.8146976027363,347.85441632445634,32.5
50.2%,50199749,-451369.322283722,87637.22051016285,299.13115377963135,348.6363476658487,32.5
50.4%,50399748,-451846.0895415293,87220.59183847718,297.70907975065694,350.64513507637224,32.5
50.6%,50599747,-452135.68241815036,87649.46579588414,299.17295047771063,347.94699444477203,32.5
50.8%,50799746,-451696.14081396116,87050.38473819359,297.1281137410901,347.4218083384422,32.5
51.0%,50999745,-452489.4519425677,86365.1610945565,294.78924747028594,348.89322621561763,32.5
51.2%,51199744,-452031.4997058986,86580.67538742902,295.5248600183297,348.0547536880921,32.5
51.4%,51399743,-451726.78577517346,86715.34705908288,295.984533343074,346.9865975607393,32.5
51.6%,51599742,-451444.2954668519,86920.91907237406,296.6862100183796,348.68020565217023,32.5
51.8%,51799741,-451112.92385771265,86951.39086185046,296.7902190397833,349.31464768064177,32.5
52.0%,51999740,-450655.25325788837,87488.78015618236,298.6244839640535,349.3218997501247,32.5
52.2%,52199739,-451634.25181786437,87645.19790114881,299.1583829198973,349.04402906175744,32.5
52.4%,52399738,-451523.99539843574,86746.06742129137,296.08939081503013,349.0648980859812,32.5
52.6%,52599737,-451415.226879369,87102.0281377508,297.3043875846091,349.68431179071786,32.5
52.8%,52799736,-452656.72044366226,87625.14855014742,299.08994869226353,348.69209398886676,32.5
53.0%,52999735,-451789.282736836,86427.18750493671,295.00096152960725,347.8522953121061,32.5
53.2%,53199734,-451921.8391573271,87813.32302927296,299.7322425569597,348.51490424667213,32.5
53.4%,53399733,-451477.4268975337,87619.46854344576,299.0705611883211,349.35392714303805,32.5
53.6%,53599732,-451375.24558011256,86872.98909334978,296.52261115202225,349.4026597573819,32.5
53.8%,53799731,-451406.93897711765,87969.27756841457,300.26456045749364,347.8276571574911,32.5
54.0%,53999730,-452062.76010342455,87346.24996313188,298.13798723529567,347.1279896303508,32.5
54.2%,54199729,-451466.6174309142,86998.5470226517,296.95117664097353,348.31266259149385,32.5
54.4%,54399728,-451256.2467452423,87922.43518983322,300.10467388567804,346.44434676245845,32.5
54.6%,54599727,-452355.819400704,87739.58794726973,299.48056341851526,348.1621994157164,32.5
54.8%,54799726,-450352.4654488256,87123.25782629468,297.3768506452989,346.97801831859044,32.5
55.0%,54999725,-451144.2944281199,86682.76623189088,295.873325566603,350.47217109152734,32.5
55.2%,55199724,-451011.8493984961,87879.16378006362,299.9569760621425,348.3550498057773,32.5
55.4%,55399723,-452271.8177023395,87244.34686450643,297.7901625178057,348.1624677342227,32.5
55.6%,55599722,-452331.0140212714,87248.67195059411,297.80492528622847,347.81582438566363,32.5
55.8%,55799721,-451079.10741780093,87153.52711606515,297.4801684767,349.2258402622583,32.5
56.0%,55999720,-450490.3665389577,87418.58275831607,298.38487996367746,349.10521730190396,32.5
56.2%,56199719,-451775.7627488887,86513.8181800656,295.29665705318916,347.77661140141527,32.5
56.4%,56399718,-451624.2592974617,87275.68187093997,297.89711794808517,349.16197193928167,32.5
56.6%,56599717,-451926.90950369276,87394.68063816591,298.3032951217955,346.73198712225167,32.5
56.8%,56799716,-452474.8221183452,87513.32433995159,298.7082603545726,347.62938297859597,32.5
57.0%,56999715,-450423.3445708463,86798.6177247233,296.2687601834965,348.3755847341607,32.5
57.2%,57199714,-450709.68970320094,86690.23776083556,295.8988280535681,349.0538923792179,32.5
57.4%,57399713,-450887.87954953685,87183.40370098455,297.582145892984,347.85674065161237,32.5
57.6%,57599712,-452278.2689753445,87387.89934709252,298.2801486161089,347.9136158160662,32.5
57.8%,57799711,-451525.09435248794,87738.44889350864,299.4766754989328,347.76374816733147,32.5
58.0%,57999710,-451285.738568421,87221.37956910662,297.7117685028866,348.13547528645825,32.5
58.2%,58199709,-452209.7854511845,87107.78435334994,297.32403521153697,348.52340648833666,32.5
58.4%,58399708,-451007.34399056295,87770.76956909988,299.5869953028274,348.77157615266134,32.5
58.6%,58599707,-452682.9685650738,86895.39822007657,296.5990999759941,347.54727289632893,32.5
58.8%,58799706,-452828.64992467547,86241.30532670091,294.36649195014013,347.91267724752447,32.5
59.0%,58999705,-452146.7995951092,87203.55928175303,297.6509427135047,347.10215828217986,32.5
59.2%,59199704,-451685.6808598009,87149.21126997977,297.4654372470748,348.3223986651278,32.5
59.4%,59399703,-451204.5859170123,87009.97080229863,296.99016930147116,346.3717510711644,32.5
59.6%,59599702,-452555.76154136285,87154.88095968997,297.48478953614455,347.6783067033447,32.5
59.8%,59799701,-451466.2053244435,87252.29939721903,297.81730680960254,347.7068593106582,32.5
60.0%,59999700,-452453.9236838906,86890.48671690654,296.5823355966414,347.94837263824286,32.5
60.2%,60199699,-451697.38910143357,87063.0471221435,297.1713341159318,347.50075321488595,32.5
60.4%,60399698,-452653.64520938974,86694.1978130078,295.9123448557717,346.7146414059547,32.5
