#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
4.8%,4799976,-440537.29857039684,86453.53462528228,301.6746271458783,342.1902722037269,32.6
5.0%,4999975,-441687.95073432196,85744.23636462702,299.1995717389959,339.85164550619317,32.6
5.2%,5199974,-441186.87634769175,85722.66672902927,299.1243057385388,340.5327057005487,32.6
5.4%,5399973,-441237.45544963516,85092.86964237131,296.92666509702434,340.9942730606223,32.6
5.6%,5599972,-440193.49864825374,85345.82678702129,297.80934447649594,339.0991890771124,32.6
5.8%,5799971,-441267.96364094317,85118.65152355982,297.0166294857376,341.3493786649057,32.6
6.0%,5999970,-441726.97191255726,85271.05630272883,297.5484371802447,340.14327538607915,32.6
6.2%,6199969,-441656.4445653823,86215.11905297684,300.8426897451374,341.0355594963288,32.6
6.4%,6399968,-441824.9598826594,85415.79066419066,298.0534793941743,341.8263391474032,32.6
6.6%,6599967,-440112.30356790544,85581.43861290079,298.63149836565077,342.01030344930143,32.6
6.8%,6799966,-441292.99127150374,86256.75291808823,300.98796871827096,341.94064355559846,32.6
7.0%,6999965,-440978.4589815205,85236.12461320806,297.4265450626184,341.03327779848564,32.6
7.2%,7199964,-441236.3806000133,85722.6990190472,299.12441841269566,340.37429985268153,32.6
7.4%,7399963,-441768.4471962638,85337.19338939188,297.779218732972,341.9078807427784,32.6
7.6%,7599962,-441645.18944071047,86047.4361484645,300.25756991265456,341.5515435973988,32.6
7.8%,7799961,-441858.91282518115,85200.0056769608,297.3005101159557,339.0735001775806,32.6
8.0%,7999960,-441131.66556614917,85501.63022891434,298.3530116087288,340.1324663736271,32.6
8.2%,8199959,-441957.7087691161,85907.6522829365,299.76980216901114,338.3247886117725,32.6
8.4%,8399958,-442303.69030097453,85179.77139734488,297.2299037632466,339.9908730898932,32.6
8.6%,8599957,-442007.07838200405,86307.39680561039,301.1646876453997,339.8315832937408,32.6
8.8%,8799956,-441899.83122487227,85599.16322754044,298.69334738704583,340.85574965936263,32.6
9.0%,8999955,-441100.6421692418,85589.29028535204,298.6588963242127,340.7078335228023,32.6
9.2%,9199954,-442410.27853363194,85623.6511203312,298.77879647781185,339.32939272645126,32.6
9.4%,9399953,-442760.6140178046,85821.01665955794,299.4674921536537,339.72778990447534,32.6
9.6%,9599952,-441488.1577925943,84844.63419448968,296.06046180633575,341.39788281025164,32.6
9.8%,9799951,-441576.7052568961,84947.73830371117,296.42023765403724,340.2837225623044,32.6
10.0%,9999950,-440446.4066544175,84681.44915726478,295.4910370225605,340.52792310831774,32.6
10.2%,10199949,-441049.89209991787,85266.92146158987,297.53400889036266,340.01812096469934,32.6
10.4%,10399948,-442164.6691223248,85974.06084906496,300.00153103368893,340.1122279792017,32.6
10.6%,10599947,-441931.9986918103,85623.51723145915,298.7783292803083,338.59137515904115,32.6
10.8%,10799946,-441226.7828095746,86193.86181263396,300.76851382992027,340.17305183824703,32.6
11.0%,10999945,-441638.0896410947,85827.59950356206,299.4904626084664,339.7119864062132,32.6
11.2%,11199944,-441092.3795638024,84162.04196550755,293.6785955580281,340.05943129981443,32.6
11.4%,11399943,-441460.42583830375,85883.95049925218,299.6870961606721,340.9594030729069,32.6
11.6%,11599942,-441704.2828918919,85838.67626125552,299.5291143161338,340.3502909447099,32.7
11.8%,11799941,-441188.60915508866,86057.9624220361,300.2943007377008,341.62383741024195,32.7
12.0%,11999940,-441978.3540541306,85996.36789602516,300.0793701886016,341.48573464925596,32.7
12.2%,12199939,-442423.5529543469,85641.11599555035,298.8397391534668,341.13714068039883,32.7
12.4%,12399938,-442360.8834446366,85392.91307952319,297.97364938080966,339.58736627508927,32.7
12.6%,12599937,-442502.91681052186,85070.90256123824,296.85001223327475,338.91649040029023,32.7
12.8%,12799936,-441552.25784694357,86100.09878353175,300.4413331430105,340.3345348105336,32.7
13.0%,12999935,-441251.4853812624,85294.04023011599,297.62863827040167,338.8276380723091,32.7
13.2%,13199934,-441773.0812542392,85767.0932920097,299.2793296699557,339.28196448567707,32.7
13.4%,13399933,-440677.0512632858,85617.9323038148,298.7588409971276,340.6234831093829,32.7
13.6%,13599932,-440189.103786414,85104.8086495777,296.9683255746797,340.6546661128061,32.7
13.8%,13799931,-441840.16506313067,85459.66680840123,298.2065826710119,341.0006638035709,32.7
14.0%,13999930,-439928.0329809054,84857.71013548994,296.1060895489484,340.5671693264761,32.7
14.2%,14199929,-442166.5407171082,85326.88495783904,297.743248055097,340.30965236135376,32.7
14.4%,14399928,-442086.9578410103,84170.23387868446,293.70718076699575,339.9684520621785,32.7
14.6%,14599927,-443454.1379960687,85216.2425419348,297.3571677206249,338.9014559092843,32.7
14.8%,14799926,-441951.8449531384,85121.55609855062,297.0267648327903,341.72538655672173,32.7
15.0%,14999925,-440232.4786948948,85694.63615445851,299.0264946638503,341.58500366277985,32.7
15.2%,15199924,-440593.83679493656,85554.41838955396,298.5372128533362,340.3417939082673,32.7
15.4%,15399923,-441082.04688106617,86013.61042148178,300.13953698757314,339.6990712115344,32.7
15.6%,15599922,-440558.3263941854,86059.86399031561,300.3009361506333,340.7577240881421,32.7
15.8%,15799921,-441475.6749764555,84708.62620990982,295.58586978167386,339.38480249086183,32.7
16.0%,15999920,-441400.9539640546,84689.11659066775,295.5177920895804,339.1453083222198,32.7
16.2%,16199919,-440107.8813444739,85368.60417026433,297.88882484276417,340.84782553035603,32.7
16.4%,16399918,-442351.5862422702,84042.88350595813,293.2627989799974,339.9875789151455,32.7
16.6%,16599917,-440808.0612102244,84774.58244711149,295.81602027062723,340.68113206421896,32.7
16.8%,16799916,-441083.54638938606,85470.05694390181,298.24283845010433,341.0985924187949,32.7
17.0%,16999915,-441187.7923643864,85575.72168226785,298.6115494656482,340.7433498436269,32.7
17.2%,17199914,-442751.38124508644,86211.805320577,300.83112666688373,340.31508530246566,32.7
17.4%,17399913,-441719.46497052535,85345.8775120941,297.80952147871443,340.7555788072398,32.7
17.6%,17599912,-442633.0517061604,85531.5123574324,298.45728357421973,341.414710158344,32.7
17.8%,17799911,-442099.8125418066,85204.48616709275,297.31614452808066,340.0699788901145,32.7
18.0%,17999910,-440571.95559668913,86025.60376702179,300.18138707571234,341.33083442756373,32.7
18.2%,18199909,-442063.98161759693,85763.38036899362,299.2663736390502,340.91103435467096,32.7
18.4%,18399908,-441402.25955428556,84684.47950907738,295.501611260585,340.43280962143064,32.7
18.6%,18599907,-441776.8929855097,85342.69821646065,297.79842750981,341.91650511321,32.7
18.8%,18799906,-442645.2859241823,85594.4152971647,298.6767797576016,339.68116318720354,32.7
19.0%,18999905,-441254.9013101519,85700.36376339325,299.0464808251717,341.1215648591742,32.7
19.2%,19199904,-440417.87562619615,86946.09099042686,303.3933741982384,339.9813837916521,32.7
19.4%,19399903,-440926.6384171513,86238.82035810704,300.9253940835895,339.8810901798026,32.7
19.6%,19599902,-441398.61739800964,86552.06049885077,302.0184275040918,340.4158017966296,32.7
19.8%,19799901,-441640.8080385644,86212.9965089861,300.8352832501945,340.4251630494313,32.7
20.0%,19999900,-441619.4185067015,85101.32060496107,296.9561542439903,341.2178405941548,32.7
20.2%,20199899,-441569.6012698347,85693.2773538573,299.02175320745397,340.0638839847318,32.7
20.4%,20399898,-440780.95095740864,86323.16659676412,301.2197154228883,340.99498389678075,32.6
20.6%,20599897,-441878.6685790089,85504.17660379162,298.361897037127,339.2682854883977,32.6
20.8%,20799896,-442013.0323950304,85016.82861755151,296.6613243228185,340.1534338311343,32.6
21.0%,20999895,-441870.83667552425,85355.26905337244,297.84229272081285,340.5192407744537,32.6
21.2%,21199894,-441910.90312455455,85802.69949867646,299.40357547629355,340.66661517174305,32.6
21.4%,21399893,-441819.6544725406,85217.99392124152,297.36327905779154,340.765138673497,32.6
21.6%,21599892,-440401.0604588897,85708.31502813744,299.0742263053009,340.9776575627291,32.6
21.8%,21799891,-441503.16698528035,85662.49406335887,298.91433668916255,340.4474098554279,32.6
22.0%,21999890,-441393.6160374521,85215.42007875798,297.35429778276415,339.9435718008493,32.6
22.2%,22199889,-441909.5871762163,84959.69149571896,296.4619476287396,340.0464310668861,32.6
22.4%,22399888,-440934.98006351385,84935.8075754316,296.3786060652199,340.67420574851764,32.6
22.6%,22599887,-442345.7080652183,84693.01493226737,295.5313951279484,339.0664221155975,32.6
22.8%,22799886,-441769.1405812823,86206.10624525492,300.81124007195945,341.1232638352697,32.6
23.0%,22999885,-441148.0266405777,85454.0710143355,298.18705647008005,339.800427959577,32.6
23.2%,23199884,-441062.7288577878,85655.57480199204,298.89019232534895,340.7928922821513,32.6
23.4%,23399883,-442633.8219329454,85837.51481442613,299.52506151435165,340.08817437877883,32.6
23.6%,23599882,-442958.33559246315,85467.31400799227,298.2332671333111,339.320452116176,32.6
23.8%,23799881,-442502.3466518256,85804.6739577014,299.4104652372818,338.61509724102837,32.6
24.0%,23999880,-441634.43350881943,85872.32138823217,299.6465170479013,340.0509421750602,32.6
24.2%,24199879,-441504.82985272957,85313.68551524129,297.6971893607768,339.2430256497168,32.6
24.4%,24399878,-441967.81056310097,85845.70483023755,299.55364010257176,339.32437393614714,32.6
24.6%,24599877,-440728.12036147434,85937.05786372971,299.8724112486775,341.16606022314636,32.6
24.8%,24799876,-440925.88108871644,85519.98390682304,298.4170557101512,341.3822926357851,32.6
25.0%,24999875,-441799.8282185015,86046.73192515643,300.2551125660023,341.5096728932997,32.6
25.2%,25199874,-442506.84899503086,85235.66037433408,297.4249251278197,339.6320118330031,32.6
25.4%,25399873,-441242.9334452362,84734.93311054067,295.67766619547666,340.5828808069834,32.6
25.6%,25599872,-441369.3881758475,86149.23174173757,300.612779769358,339.7436292210139,32.6
25.8%,25799871,-441128.3000008003,85160.21472298761,297.1616618750403,340.6434201962228,32.6
26.0%,25999870,-441648.2251883056,85105.37488743337,296.9703014290473,340.3988040959433,32.6
26.2%,26199869,-440653.1034882362,85388.42892848956,297.95800219417936,339.8079943317078,32.6
26.4%,26399868,-442315.4495646572,84110.23590236006,293.4978212860257,340.1467940498676,32.6
26.6%,26599867,-441000.3913156013,85111.42876601685,296.99142608950643,341.14294322877424,32.6
26.8%,26799866,-441725.06638339814,85018.97603903734,296.66881762634705,340.739554790537,32.6
27.0%,26999865,-442722.18078817753,86220.13579517428,300.8601953779431,340.3663872836849,32.6
27.2%,27199864,-441267.5704026567,86103.10842549957,300.45183511522504,341.5307541011946,32.6
27.4%,27399863,-441585.17941814335,85343.94951232988,297.8027938346392,340.386311242203,32.6
27.6%,27599862,-441673.86597301066,84974.52753928222,296.513717147819,340.51461780994725,32.6
27.8%,27799861,-441189.4668938406,84965.00231898238,296.48047944047846,341.03202549798823,32.6
28.0%,27999860,-440872.8650730131,85404.68219264015,298.01471702283015,340.2585409483419,32.6
28.2%,28199859,-441737.2930951398,84993.99666823877,296.5816535513944,340.9804048979177,32.6
28.4%,28399858,-441478.71023210464,85551.0431774738,298.52543524528073,340.67733794389807,32.6
28.6%,28599857,-441029.8362573986,85922.22784850505,299.82066276513825,340.7759186451689,32.6
28.8%,28799856,-441109.1513651274,84988.18513998312,296.5613745584386,341.0819720590892,32.6
29.0%,28999855,-442259.4229794531,85334.163439492,297.7686458973988,340.0329297651043,32.6
29.2%,29199854,-441619.91217443533,85033.0660723059,296.7179839854923,339.3280387593285,32.6
29.4%,29399853,-441314.67555036163,84767.94288785546,295.7928519112113,339.38471253316516,32.6
29.6%,29599852,-441997.1742653446,85504.9167614954,298.3644797747824,339.895105881289,32.6
29.8%,29799851,-442801.788866675,85286.69812855002,297.60301843007954,339.5629770931281,32.6
30.0%,29999850,-440930.5470736781,85413.70951602655,298.04621734758285,341.6932694146336,32.6
30.2%,30199849,-442433.47972109215,85935.54849066318,299.86714437834024,339.10215087594764,32.6
30.4%,30399848,-440820.0036451216,85148.52464071615,297.12087000660097,339.2941224995165,32.6
30.6%,30599847,-441928.38356901193,85561.18549963401,298.5608262940023,339.3521095095515,32.6
30.8%,30799846,-440701.56198233133,85467.92672489432,298.23540517363267,341.4924112819386,32.6
31.0%,30999845,-440856.30438314425,85095.08661270305,296.9344010872429,341.0379624808133,32.6
31.2%,31199844,-442580.59621366905,85273.91462856616,297.55841114354155,339.240463293,32.6
31.4%,31399843,-441239.7317048013,84761.26102242066,295.76953592682247,339.0431686848746,32.6
31.6%,31599842,-441664.5028735162,85211.98909633723,297.3423255673191,339.7648835729465,32.6
31.8%,31799841,-441015.47749928664,84991.2620516175,296.5721112642782,340.437865280823,32.6
32.0%,31999840,-441810.8803354609,85568.56049616472,298.58656091940827,339.0003697753755,32.6
32.2%,32199839,-441541.5664327615,85916.6578662137,299.80122663290564,340.79880740110116,32.6
32.4%,32399838,-440380.5378554971,85576.09959212434,298.61286816031514,342.0924147612426,32.6
32.6%,32599837,-441991.6566451541,85265.9907536296,297.5307612385678,340.0945156655822,32.6
32.8%,32799836,-441308.9418107383,85042.51823056233,296.7509667470427,340.4829302222132,32.6
33.0%,32999835,-442334.0053395685,85661.00607398507,298.9091444359888,339.4897981305348,32.6
33.2%,33199834,-441815.1580217723,85690.60169915624,299.0124166645606,339.5835093415085,32.6
33.4%,33399833,-440812.7754781586,85255.93711383478,297.49567964184985,340.84480050799345,32.6
33.6%,33599832,-440767.83421950834,84705.73087822011,295.5757666885875,341.3699017823716,32.6
33.8%,33799831,-441555.93061778136,86017.87475979718,300.15441715039003,340.30730400390644,32.6
34.0%,33999830,-440103.11471554684,84575.35979254145,295.1208442978122,340.02242945559146,32.6
34.2%,34199829,-442387.5184652624,84802.0768477226,295.9119603971808,339.6054113564096,32.6
34.4%,34399828,-441423.7685223194,85394.80302867934,297.9802442494808,340.8656637271,32.6
34.6%,34599827,-442321.13547464786,85768.92827661254,299.2857327429854,339.9798346574843,32.6
34.8%,34799826,-441777.01039375924,85923.46629889274,299.8249842663997,338.6675738085967,32.6
35.0%,34999825,-441708.49737232504,85768.28577560955,299.2834907727599,338.82576469303496,32.6
35.2%,35199824,-441998.05382954516,84850.43306686822,296.0806966373377,340.6428155957921,32.6
35.4%,35399823,-440357.29507063003,85816.0910041579,299.4503043629787,343.9325714497592,32.6
35.6%,35599822,-441123.70780173456,85753.3363395785,299.2313255771984,341.4296065899079,32.6
35.8%,35799821,-440440.4476662739,85707.28229351144,299.0706226373353,342.0072633794325,32.6
36.0%,35999820,-441627.40956299007,85630.33973065024,298.80213599808565,339.5440395676097,32.6
36.2%,36199819,-441085.2809827849,84590.61792781565,295.1740866815937,340.0356041378618,32.6
36.4%,36399818,-440358.5756477625,85125.86823368043,297.04181177983685,338.87212844267384,32.6
36.6%,36599817,-440436.83651082544,85361.08794703241,297.8625974149226,341.29026429055153,32.6
36.8%,36799816,-441168.47638813406,85507.22848908053,298.3725464149762,338.8095150377268,32.6
37.0%,36999815,-441776.7389390166,85380.2963852937,297.92962415333926,341.6826457789096,32.6
37.2%,37199814,-441910.4630373968,86020.32058810676,300.1629517273342,340.38101048092733,32.6
37.4%,37399813,-441431.8960623145,85360.92759058741,297.8620378603484,340.1749017522054,32.6
37.6%,37599812,-442660.46192853944,86275.8095461572,301.0544657237696,340.6375889944423,32.6
37.8%,37799811,-441714.4545194609,84863.4137287573,296.12599190898237,340.5992868028157,32.6
38.0%,37999810,-441858.08593876194,85718.73688913591,299.1105927886899,338.4218339638593,32.6
38.2%,38199809,-441089.28666916303,85156.82110514806,297.14982004114813,341.49642851014397,32.6
38.4%,38399808,-440418.59713437734,85224.17363365996,297.3848428081666,343.58247457668705,32.6
38.6%,38599807,-441805.31044280156,85563.52428310155,298.56898734413875,340.6417712958034,32.6
38.8%,38799806,-441716.73536377866,84867.5459682399,296.14041112053445,340.20020996874155,32.6
39.0%,38999805,-441893.53511022637,85641.10145895873,298.839688428868,341.65545292602167,32.6
39.2%,39199804,-441208.51601966936,85795.95017307671,299.3800240935465,341.3410733639524,32.6
39.4%,39399803,-441087.44452621555,85659.04921823012,298.90231610059675,342.4061733044645,32.6
39.6%,39599802,-441534.38218130823,85533.41313429702,298.46391622555564,340.3543439963069,32.6
39.8%,39799801,-441564.9797602389,85103.42367316881,296.96349277931085,339.4546028799831,32.6
40.0%,39999800,-441556.98907873733,85209.01687977603,297.33195418890426,340.23900440871665,32.6
40.2%,40199799,-441541.0571845006,86007.38893154787,300.1178274569653,339.16828458493023,32.6
40.4%,40399798,-442305.1171175409,85255.07359359693,297.4926664377407,339.76657332007875,32.6
40.6%,40599797,-441425.7779907584,85749.28399527085,299.21718515525527,340.56795697538513,32.6
40.8%,40799796,-440493.87185407756,84922.9427983443,296.3337151669132,340.8098050318642,32.6
41.0%,40999795,-441339.0715750265,85429.41332271218,298.1010148760725,339.12690023479155,32.6
41.2%,41199794,-441075.3523378009,84781.28537810256,295.83940976206077,340.31964135064163,32.6
41.4%,41399793,-442114.2919354439,85102.53651150118,296.96039707979475,338.97509879713,32.6
41.6%,41599792,-442085.93644777685,86307.74433575204,301.16590033180233,339.1480500841733,32.6
41.8%,41799791,-442522.2831805432,85105.01637456214,296.9690504190426,339.09378545798285,32.6
42.0%,41999790,-441311.40524746105,84968.08926197595,296.49125115016784,340.745264374747,32.6
42.2%,42199789,-440648.68679692363,86283.92781148897,301.08279394282573,339.30459543812486,32.6
42.4%,42399788,-441685.93433497986,85929.52986230957,299.84614272152686,340.0704835810415,32.6
42.6%,42599787,-441184.2124764696,85832.4822353549,299.5075006196875,343.1027534372321,32.6
42.8%,42799786,-440741.03178767534,85378.18321375211,297.9222503630175,340.35046501293226,32.6
43.0%,42999785,-441481.6926508378,85025.49759091134,296.6915742058036,340.6603727954192,32.6
43.2%,43199784,-440755.7186364047,85392.97760174202,297.97387452737416,341.1306980161775,32.6
43.4%,43399783,-442737.309903726,85152.14616652648,297.13350711222387,337.43518096284015,32.6
43.6%,43599782,-441416.78951686015,86010.15971560171,300.12749594825334,340.408371307419,32.6
43.8%,43799781,-441824.83278468996,84852.13761984935,296.0866445767396,340.6579827703734,32.6
44.0%,43999780,-441609.42110708123,85721.52134806087,299.1203089976527,339.3854090024481,32.6
44.2%,44199779,-441497.70958011504,85266.21700567647,297.53155073204744,341.94568624125367,32.6
44.4%,44399778,-441279.4991270364,84592.46733553999,295.1805400832747,339.76547213719124,32.6
44.6%,44599777,-442273.12579534017,85324.96244005905,297.73653954008984,340.0206862149448,32.6
44.8%,44799776,-441535.1564675402,85017.5371655603,296.66379676026474,339.38770372140016,32.6
45.0%,44999775,-442221.62662677886,85790.33066822536,299.3604151551946,340.4143464242308,32.6
45.2%,45199774,-441579.9041593331,85307.06170481775,297.6740759560043,339.8786154457002,32.6
45.4%,45399773,-442854.70190971857,85456.93817953835,298.19706127783354,340.0873910525201,32.6
45.6%,45599772,-442235.93920709286,85609.64546685689,298.72992455709624,340.36506000976607,32.6
45.8%,45799771,-441322.2662762301,84835.11262513616,296.0272368387619,339.4096800023366,32.6
46.0%,45999770,-440681.87248984585,85513.7308415887,298.3952359993521,339.8835940527806,32.6
46.2%,46199769,-440961.72872412717,86098.72109799203,300.4365257887095,340.5165505936956,32.6
46.4%,46399768,-441380.94679404236,84210.32762938901,293.8470855996564,340.2456659186218,32.6
46.6%,46599767,-439934.3146481365,86379.01115582552,301.41458179366185,342.9262768948118,32.6
46.8%,46799766,-442594.8258716706,85782.73306645697,299.3339037616395,338.98933887135007,32.6
47.0%,46999765,-441283.51015010383,85677.19985191082,298.965651690886,340.23568493342265,32.6
47.2%,47199764,-442147.2562969858,85493.21935433708,298.32366234657246,341.8587143256564,32.6
47.4%,47399763,-441443.85810657125,86029.38784483873,300.1945913971951,340.3384345538372,32.6
47.6%,47599762,-440725.4521658472,85267.57503312908,297.5362894905863,341.66862921766875,32.6
47.8%,47799761,-442027.93672421435,85852.39145587485,299.5769726974129,340.7995516133092,32.6
48.0%,47999760,-441214.33368866425,85421.3071094699,298.07272871208824,340.14535747148375,32.6
48.2%,48199759,-440370.6415214129,86134.96686619456,300.56300330817135,339.42923886394317,32.6
48.4%,48399758,-441741.79682082916,84651.62958684633,295.38698334995325,340.1905307281028,32.6
48.6%,48599757,-441569.5163336401,85634.81015628728,298.81773529073547,339.80204750204365,32.6
48.8%,48799756,-441330.0600723042,85318.98925042828,297.71569643908134,339.9523732734631,32.6
49.0%,48999755,-442122.3415086521,85877.51849268282,299.664652044396,339.98675049594897,32.6
49.2%,49199754,-441816.5945900753,85914.5484634269,299.7938659934365,338.9473215429582,32.6
49.4%,49399753,-441412.49563998636,84478.331143416,294.7822684180144,341.7809069782436,32.6
49.6%,49599752,-441638.21066410746,85749.06430635226,299.21641856343354,339.04646013321536,32.6
49.8%,49799751,-442337.12044541026,85425.8188257573,298.0884720860832,339.19752044796445,32.6
50.0%,49999750,-441742.38303854223,85098.89073093841,296.94767533861096,340.9661743111271,32.6
50.2%,50199749,-439850.68828238035,86037.02427112614,300.22123826667206,341.35339972683335,32.6
50.4%,50399748,-440599.16546113556,84746.06178472585,295.71649906275024,342.5305180310538,32.6
50.6%,50599747,-441300.433479737,85216.58968762099,297.35837906549233,339.97228379212044,32.6
50.8%,50799746,-442032.26826378517,85669.5479334443,298.93895076234276,340.4314360000193,32.6
51.0%,50999745,-439859.9471148434,85681.21015943866,298.9796454279084,341.5900181851238,32.6
51.2%,51199744,-440494.57885672525,85388.72486911085,297.9590348619236,342.1655293428803,32.6
51.4%,51399743,-441762.15052222647,85131.9387215433,297.06299439741935,340.7262613500614,32.6
51.6%,51599742,-440841.0305418349,86229.69070407905,300.8935366819598,342.05376952827635,32.6
51.8%,51799741,-440730.7478222037,85084.49080229108,296.89742761739933,340.4346599678278,32.6
52.0%,51999740,-441247.9256491065,85950.917343943,299.92077310622216,340.56438059231965,32.6
52.2%,52199739,-441953.51997366315,84702.46351298218,295.5643654058734,339.5267177325299,32.6
52.4%,52399738,-440244.3938886416,85562.93158553552,298.56691916013654,341.2811694934196,32.6
52.6%,52599737,-441582.78685546527,84663.96561885579,295.4300292227801,340.7047237012629,32.6
52.8%,52799736,-442013.9829177186,85110.19476341747,296.987120108546,340.20059522485644,32.6
53.0%,52999735,-441232.72875713604,84787.11999633088,295.8597693261456,341.2281000931156,32.6
53.2%,53199734,-441644.7634636131,85685.15255518467,298.99340219068154,340.0777029885057,32.6
53.4%,53399733,-441320.92131299106,85473.75834544239,298.25575427748504,341.3164520442547,32.6
53.6%,53599732,-440740.2881066506,85487.43471695823,298.30347718778165,341.02075490215725,32.6
53.8%,53799731,-442785.553913184,85723.77007695887,299.1281558075582,339.5606161465136,32.6
54.0%,53999730,-442066.37767090555,84980.8857268847,296.53590367706414,339.7060139764367,32.6
54.2%,54199729,-441516.16667363467,85321.74000486977,297.72529503819135,339.56253665080567,32.6
54.4%,54399728,-442432.65408153506,85629.41580172163,298.7989120013311,339.74113080544606,32.6
54.6%,54599727,-441249.9161902182,85392.74082661024,297.97304831419615,341.1192085461284,32.6
54.8%,54799726,-441465.2989446563,85572.77444293111,298.60126524381883,340.3477604139236,32.6
55.0%,54999725,-441259.9099356816,85277.53965741146,297.5710604728031,340.01531485252553,32.6
55.2%,55199724,-442059.41584382113,86426.99759523652,301.5820277087435,340.2899333026292,32.6
55.4%,55399723,-441383.35935414396,84788.04461656348,295.86299573516555,340.1019595587279,32.6
55.6%,55599722,-440543.73506629793,85003.54016334008,296.61495502760164,341.0687211716774,32.6
55.8%,55799721,-441344.47536230646,85349.95798399707,297.82376005028055,339.6514201674858,32.6
56.0%,55999720,-442706.86066966737,85509.76434689242,298.3813951446807,338.30112890313563,32.6
56.2%,56199719,-440350.3485116111,85740.02100939979,299.1848624998425,339.82841976700524,32.6
56.4%,56399718,-441027.25772039546,84639.01282788836,295.3429578966166,341.2631277751623,32.6
56.6%,56599717,-441645.6394774113,85947.5109332464,299.9088866323925,339.3511835701848,32.6
56.8%,56799716,-439696.84288625885,85529.24485801475,298.44937126566765,341.09123056820056,32.6
57.0%,56999715,-442430.3957038494,85319.77327161795,297.71843223584307,339.25228953179584,32.6
57.2%,57199714,-442170.1178412214,85102.98035864718,296.9619458588338,339.5505855688637,32.6
57.4%,57399713,-442431.87354170345,86166.83084014803,300.67419080910423,338.45494101553805,32.6
57.6%,57599712,-442745.47904672753,85506.85206977394,298.37123292149727,339.23923653786187,32.6
57.8%,57799711,-441504.3658200898,84328.57992688997,294.25972017743703,341.32524987992934,32.6
58.0%,57999710,-440643.76902927086,84674.94182210276,295.46833005150114,340.19490771960307,32.6
58.2%,58199709,-440624.7718233559,85178.68000319216,297.2260954062429,340.5294744970643,32.6
58.4%,58399708,-441805.85315383365,84903.50129609025,296.26587516512416,339.27853391793593,32.6
58.6%,58599707,-441122.676270877,85117.7621920543,297.01352621469727,340.4459452494788,32.6
58.8%,58799706,-440241.543893402,86078.41761016886,300.36567793794944,341.09898761701214,32.6
59.0%,58999705,-441251.15878047375,85859.67414857104,299.60238523390734,339.485337420967,32.6
59.2%,59199704,-442663.3928367379,85501.21788972954,298.35157277490475,340.7274755690527,32.6
59.4%,59399703,-442493.165574851,85181.22736776079,297.2349842881119,340.17182900296245,32.6
59.6%,59599702,-441295.5108017246,85883.65154123375,299.6860529638944,340.5312137801652,32.6
59.8%,59799701,-440052.5988062257,85420.86618221129,298.07119012182795,339.98560257025,32.6
60.0%,59999700,-440910.85868526576,85021.75600052509,296.6785181417618,343.3398187491611,32.6
60.2%,60199699,-442458.14555155206,84484.50913504728,294.8038261638018,340.5691311926068,32.6
60.4%,60399698,-440782.1634618761,85291.8714920741,297.62107058397913,341.6350653765423,32.6
