#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.2%,60199699,-441470.243140331,85527.99824574031,298.4450212839727,340.751127609334,32.4
60.4%,60399698,-441507.0691731139,86148.54036553163,300.61036725192827,341.0949850310919,32.4
60.6%,60599697,-441888.6641727793,85010.50863006694,296.6392710906836,338.7801827153242,32.4
60.8%,60799696,-440432.0939401346,85539.78678854069,298.4861567247538,340.71545248721185,32.4
61.0%,60999695,-441019.8833672148,85579.46194951818,298.6246009126834,340.0981797143271,32.4
61.2%,61199694,-441706.26614929084,85288.3705975604,297.60885441431435,341.4203505327371,32.4
61.4%,61399693,-441186.7799718282,86146.09698455839,300.6018412148232,340.70581109905817,32.4
61.6%,61599692,-440748.6524041309,86045.70411289693,300.251526074351,339.78066781299185,32.4
61.8%,61799691,-441375.6794514144,85811.04349962366,299.43269138677147,340.20901642188727,32.4
62.0%,61999690,-441708.3810561639,84997.85283673194,296.59510942913766,341.1643662347199,32.4
62.2%,62199689,-442719.45837033587,86029.65951111098,300.19553936099726,339.49716510420126,32.4
62.4%,62399688,-441981.58433590503,85789.59142064484,299.35783559336187,339.55584261981573,32.4
62.6%,62599687,-440889.3814364197,86122.85426922224,300.520737099031,341.08512716151415,32.4
62.8%,62799686,-439859.6348266662,85783.81901005143,299.3376930992343,340.728741077691,32.4
63.0%,62999685,-441326.7298406963,84899.3120923842,296.2512571801969,339.8470706884239,32.4
63.2%,63199684,-442178.95826468104,84882.82518312545,296.193727060405,339.4187746802617,32.4
63.4%,63399683,-442275.47160493536,85381.54602872138,297.9339847120688,339.8876634027486,32.4
63.6%,63599682,-440995.85242192727,85628.99689403508,298.79745024709865,341.8434273084868,32.4
63.8%,63799681,-440873.40542448824,85862.22602963482,299.611289875826,340.0947078016867,32.4
64.0%,63999680,-440914.0628298139,85743.09053433151,299.1955734302088,341.51211533087945,32.4
64.2%,64199679,-440366.31183794467,86185.83892171516,300.74051841438234,341.9691967143128,32.4
64.4%,64399678,-441970.1297352165,85797.27215105668,299.38463705952796,339.9217611794461,32.4
64.6%,64599677,-440599.022620786,85490.24949365668,298.313299188868,342.99302875499444,32.4
64.8%,64799676,-442041.7417163998,85151.6264805327,297.13169369789574,340.5145005093749,32.4
65.0%,64999675,-440874.88808591245,85002.77629795414,296.6122895633556,342.43512449511866,32.4
65.2%,65199674,-441088.04752389574,85109.04531678301,296.9831091807525,340.0723424243745,32.4
65.4%,65399673,-441863.16511840466,85219.27545637608,297.3677509007945,341.0204365199439,32.4
65.6%,65599672,-441797.0989430761,84864.60603164742,296.1301523812104,338.966184852068,32.4
65.8%,65799671,-442425.273446735,84905.21074645198,296.2718401936535,340.1942119898959,32.4
66.0%,65999670,-440780.4625912141,85217.18214112148,297.3604463978419,340.06603666167354,32.4
66.2%,66199669,-441747.6728291167,85906.09042917477,299.7643521703123,340.84126690493133,32.4
66.4%,66399668,-441851.8289427599,85433.54562144773,298.11543429438444,339.3606705438917,32.4
66.6%,66599667,-443443.0832964941,85815.84104490021,299.449432144553,339.0468305089037,32.4
66.8%,66799666,-441804.2334820926,85040.49178380216,296.74389557784815,339.6109020619641,32.4
67.0%,66999665,-441779.1248240764,85749.11495161272,299.21659528715145,340.2570046312817,32.4
67.2%,67199664,-441975.7361850701,85637.72038471664,298.82789036513634,340.65349770943874,32.4
67.4%,67399663,-442374.96582056396,85057.23917860189,296.8023346469246,339.84927429858396,32.4
67.6%,67599662,-442018.8987713363,85732.46386062866,299.1584922646902,339.1148188053062,32.4
67.8%,67799661,-441484.71327667683,85628.76005822315,298.7966238221807,340.2233778381376,32.4
68.0%,67999660,-442574.67427470395,85436.45772009715,298.12559589481043,338.7981294123263,32.4
68.2%,68199659,-441742.89287074143,85099.74688510149,296.95066283922665,341.2219025106164,32.4
68.4%,68399658,-440432.0435286197,84335.72237675554,294.28464334465565,340.5260493210489,32.4
68.6%,68599657,-441255.0854533287,86011.8467381912,300.1333827163638,339.83047197248277,32.4
68.8%,68799656,-441266.33134251414,85712.47866249259,299.08875506745164,340.34265338460244,32.4
69.0%,68999655,-441174.9118770417,84758.6197152572,295.76031923768227,339.50445774339727,32.4
69.2%,69199654,-440919.42443438945,85160.7884792909,297.1636639645977,341.31595719168126,32.4
69.4%,69399653,-441230.4937960864,86057.10035096612,300.2912925903794,340.1004733133978,32.4
69.6%,69599652,-441985.95147028565,85421.92834885017,298.0748964911065,339.3806497293858,32.4
69.8%,69799651,-442856.6630404983,85241.69979408826,297.4459993350272,339.11258573743754,32.4
70.0%,69999650,-441730.0378816128,85781.07410733093,299.3281149193675,339.36710593741145,32.4
70.2%,70199649,-440897.2929373956,84767.91990390548,295.7927717100423,340.4669769870855,32.4
70.4%,70399648,-441933.28960377164,85453.06283579546,298.1835384891613,340.07358891488843,32.4
70.6%,70599647,-441631.3178457194,84675.32282858819,295.4696595516764,340.6603420183825,32.4
70.8%,70799646,-441287.88084234484,84451.0454978681,294.6870567302242,341.7196832875128,32.4
71.0%,70999645,-440056.73888859106,85201.163918189,297.3045517319773,340.6925553680591,32.4
71.2%,71199644,-442354.82487491146,85910.91771878583,299.781196719235,340.42250782912976,32.4
71.4%,71399643,-441080.3591336827,84625.47336707351,295.2957127283216,342.7592043450018,32.4
71.6%,71599642,-440952.1151411771,84763.25945531018,295.77650934322975,339.90440152593277,32.4
71.8%,71799641,-442490.03752339864,85283.25598608702,297.59100727231015,340.92196259899293,32.4
72.0%,71999640,-441843.055418774,86109.52000431775,300.4742079500406,340.1104497123094,32.4
72.2%,72199639,-441155.3105308255,85783.25076341059,299.3357102353266,341.05677512494304,32.4
72.4%,72399638,-441452.1273330264,85666.95220278611,298.92989310979135,341.125361793411,32.4
72.6%,72599637,-442027.8322795727,84816.15451490448,295.9610836055793,340.93465519718336,32.4
72.8%,72799636,-440679.8017910281,85350.02549468039,297.8239956249197,340.64313749954084,32.4
73.0%,72999635,-441441.9703897992,85003.06191046274,296.6132861917458,339.2210167997873,32.4
73.2%,73199634,-441726.8211975014,84812.68826027936,295.9489883098096,337.68541126993915,32.4
73.4%,73399633,-442597.0109327948,86060.51873384416,300.3032208404463,340.4128788827003,32.4
73.6%,73599632,-440885.1066518966,84889.9209210879,296.21848722912955,340.57527131349644,32.4
73.8%,73799631,-442217.91686472576,85391.40614694054,297.9683910264003,340.72367945155645,32.4
74.0%,73999630,-441729.7107891231,84556.6048958801,295.05540016667294,339.65370806724707,32.4
74.2%,74199629,-440971.3805493759,85821.52005230775,299.46924871364587,340.37430783630145,32.4
74.4%,74399628,-442142.09863426257,85689.9037559341,299.00998123190624,339.161795895636,32.4
74.6%,74599627,-441909.94174333615,85575.61624665497,298.6111815541528,340.24646162183143,32.4
74.8%,74799626,-441361.4744852064,84743.17789474333,295.7064358948419,340.5566725805983,32.4
75.0%,74999625,-442092.45736253494,85477.12688402532,298.26750859875636,338.871079107023,32.4
75.2%,75199624,-441480.6521037021,84734.78551087074,295.67715115493394,340.0558842289197,32.4
75.4%,75399623,-442045.21666861605,86136.32031995099,300.56772610706093,340.0457241526843,32.4
75.6%,75599622,-440276.5637747175,85353.24515075498,297.83523042925765,340.30601847830707,32.4
75.8%,75799621,-441012.574547905,85538.23714143626,298.4807493204821,341.64918833291625,32.4
76.0%,75999620,-441497.51628893847,85625.70490240282,298.7859630320006,341.2023482731681,32.4
76.2%,76199619,-442075.92315289564,84867.88063012727,296.1415789039054,340.17063566054776,32.4
76.4%,76399618,-441148.66635792004,85595.48537520622,298.6805137332637,340.46722614577857,32.4
76.6%,76599617,-440686.1796667655,85776.92698899502,299.3136437889142,341.59278878775,32.4
76.8%,76799616,-442149.60644336,85008.98822454427,296.6339657232264,339.9057690606993,32.4
77.0%,76999615,-441796.76969079394,85249.311055672,297.4725583937209,341.2612306424807,32.4
77.2%,77199614,-441561.4562702845,84818.56917891628,295.96950943650216,339.12538285368544,32.4
77.4%,77399613,-442537.80739676254,85611.89679205275,298.7377804266334,338.8163873088426,32.4
77.6%,77599612,-441122.0475945971,84991.90994128128,296.57437203792495,340.19040886624424,32.4
77.8%,77799611,-441135.1458505676,85476.24489728257,298.26443095684255,340.5296280084857,32.4
78.0%,77999610,-441560.1849067756,85898.82915125828,299.7390143594575,339.81484275340114,32.4
78.2%,78199609,-441602.17192643415,85263.53645078873,297.522197090235,340.3086737628744,32.4
78.4%,78399608,-442452.44292346295,85293.67783889966,297.62737372713525,340.64059003156655,32.4
78.6%,78599607,-440661.78306061635,85533.79410057692,298.465245585436,339.5638881301513,32.4
78.8%,78799606,-440410.4731670059,84998.21664993062,296.59637893432955,341.56603429797536,32.4
79.0%,78999605,-442118.5816850234,86140.96113959781,300.58391997978896,340.5397539958364,32.4
79.2%,79199604,-441444.1353353779,85165.88899206114,297.1814619099897,340.5707437444163,32.4
79.4%,79399603,-440374.003548658,85295.61950406118,297.6341490558269,341.66046658095695,32.4
79.6%,79599602,-441500.7066459507,85070.18585647456,296.8475113333024,341.9859380730162,32.4
79.8%,79799601,-441058.4820039924,85781.82312776317,299.3307285830031,340.16136844741055,32.4
80.0%,79999600,-441341.17789583886,85587.22999790561,298.6517070698936,340.70218985458325,32.4
80.2%,80199599,-440973.50904200226,84805.57968411664,295.9241833429251,339.5676569773796,32.4
80.4%,80399598,-440476.4685470783,85826.8363979251,299.48779979532054,339.2996211408447,32.4
80.6%,80599597,-440853.88116791844,84972.72549525055,296.50742901901424,339.23498908815407,32.4
80.8%,80799596,-442109.64806562196,85490.87450345047,298.31548012452686,339.8206322138188,32.4
81.0%,80999595,-442233.4760247404,85439.54501274403,298.1363688245948,339.1222911740582,32.4
81.2%,81199594,-440373.76422697306,85728.24770686764,299.1437802390991,339.6060765582366,32.4
81.4%,81399593,-440997.6961796996,85855.58959603265,299.5881324231991,340.60060340794877,32.4
81.6%,81599592,-442480.18280522386,84968.39460919512,296.4923166416933,338.66017377159443,32.4
81.8%,81799591,-441683.03485311056,85668.00837636943,298.9335785666478,340.58660498320484,32.4
82.0%,81999590,-440275.93157236,86279.544820969,301.0674997499783,340.91894966099227,32.4
82.2%,82199589,-442140.51368761435,85264.30011474772,297.52486185161337,341.38108747820485,32.4
82.4%,82399588,-440966.6924687126,84819.65553907736,295.9733002276822,339.892244006081,32.4
82.6%,82599587,-440805.9576434954,84753.90868844581,295.74388038109925,341.3106924575536,32.4
82.8%,82799586,-440455.1251242906,85947.46697992028,299.9087332597939,341.38323857801305,32.4
83.0%,82999585,-442227.109934506,85490.11529646449,298.312830915499,339.88556785745027,32.4
83.2%,83199584,-441062.5051931306,85536.48725097394,298.4746431785522,342.3765527694334,32.4
83.4%,83399583,-441334.6419239091,85720.55835045411,299.1169486729972,341.61863309847087,32.4
83.6%,83599582,-441800.90426031034,85169.21967218025,297.1930841263332,340.1736107607819,32.4
83.8%,83799581,-441526.75572290225,85516.02517978824,298.40324196028695,340.2757704241861,32.4
84.0%,83999580,-441854.8289881642,85572.68412414851,298.6009500816316,340.9549497038131,32.4
84.2%,84199579,-441640.3493720172,85213.53843391384,297.34773189151133,340.1035308479264,32.4
84.4%,84399578,-441502.8424569387,84458.43782083527,294.7128518152318,340.7354352134401,32.4
84.6%,84599577,-441892.18936658883,85141.19774283876,297.0953032186741,338.75672580899277,32.4
84.8%,84799576,-440675.7067406946,86147.11793847202,300.60540377467174,342.02571719359,32.4
85.0%,84999575,-441804.5999120781,85426.19588366308,298.0897878079172,340.10344583644496,32.4
85.2%,85199574,-441005.43731998326,85785.19542090798,299.34249600560184,340.72044784676393,32.4
85.4%,85399573,-441064.8675912558,85219.64040524198,297.3690243688317,340.04164508016333,32.4
85.6%,85599572,-442666.6802325626,85194.3386030253,297.28073518802586,340.0711292223668,32.4
85.8%,85799571,-440992.08526880154,85834.21724597178,299.5135548392543,341.48871577644456,32.4
86.0%,85999570,-441038.2319711037,84740.1322302405,295.69580822406726,340.43715998454337,32.4
86.2%,86199569,-442014.0058639939,85219.45199426485,297.3683669195842,339.9608988879812,32.4
86.4%,86399568,-441380.54319821903,85931.28790522553,299.852277310974,341.4358894423824,32.4
86.6%,86599567,-441099.0912048784,85868.07556812081,299.63170150329023,339.7510074880397,32.4
86.8%,86799566,-442101.32902165595,85316.33401888437,297.70643116161796,340.8758627005701,32.4
87.0%,86999565,-442654.94045397174,85257.09138143825,297.49970739213694,339.89256075479636,32.4
87.2%,87199564,-441386.31815624284,85197.39707431421,297.2914075473425,340.81829301538403,32.4
87.4%,87399563,-441433.0994918728,84778.18642878346,295.82859615699033,342.1025061859682,32.4
87.6%,87599562,-442572.1588840019,85520.457689584,298.4187089477937,339.1523646355137,32.4
87.8%,87799561,-440970.11601024074,85229.16408140596,297.40225668799917,340.88978022565476,32.4
88.0%,87999560,-441310.8525087829,84683.23254462448,295.49726004998354,340.5364677249459,32.4
88.2%,88199559,-440406.1152433711,84489.94812214468,294.82280519585373,340.53445806591776,32.4
88.4%,88399558,-440599.50386008294,85631.52809824422,298.8062827383245,339.8040075088634,32.4
88.6%,88599557,-441158.1279914412,85331.07682863262,297.7578753466725,340.2565056039099,32.4
88.8%,88799556,-441505.04782905476,85033.1401599287,296.7182425099828,340.1706866567813,32.4
89.0%,88999555,-441202.17799122725,84753.18997051899,295.74137245631005,339.9731470793879,32.4
89.2%,89199554,-441858.6068517985,85442.99515334456,298.1484078914043,341.3464910606488,32.4
89.4%,89399553,-442253.46536553,85564.3629195285,298.5719137176237,339.71187263456795,32.4
89.6%,89599552,-441422.5430115671,85488.9403252271,298.30873092107447,340.26989493323737,32.4
89.8%,89799551,-441427.94599321904,85936.55208789988,299.87064637306486,340.1867238238804,32.4
90.0%,89999550,-441227.60914748255,84697.22389382799,295.54608205677056,341.02929475763506,32.4
90.2%,90199549,-441283.48091938114,85352.02000411072,297.83095535064217,341.02980566708794,32.4
90.4%,90399548,-442096.9924053196,85479.52352441591,298.2758715372917,339.64874455872814,32.4
90.6%,90599547,-442271.935246333,85644.6872741637,298.8522009243913,339.1678052666278,32.4
90.8%,90799546,-442866.88662305335,85480.16982585634,298.27812676892466,339.41040947946317,32.4
91.0%,90999545,-442154.0874421401,84799.76203144318,295.9038829791663,338.9288972522932,32.4
91.2%,91199544,-440887.5202683122,86035.9069452401,300.21733942237927,339.8210718094485,32.4
91.4%,91399543,-441315.0825324203,85662.80199521268,298.91541119962164,340.69750835744117,32.4
91.6%,91599542,-441221.2594412514,85770.71762110025,299.2919765574634,341.5007497158386,32.4
91.8%,91799541,-441258.54748917604,85962.69763311348,299.9618797464373,338.46679715662435,32.4
92.0%,91999540,-441344.4649821152,85537.53938672412,298.4783145456226,340.0853335213735,32.4
92.2%,92199539,-441361.5982545493,85499.99829710975,298.3473170767377,340.0446878099411,32.4
92.4%,92399538,-441402.4572461038,86023.32169675824,300.17342392303317,340.0472068620217,32.4
92.6%,92599537,-441653.8713643546,85568.06256249454,298.5848234085598,340.21816588242183,32.4
92.8%,92799536,-440564.19055049866,85220.96369723335,297.3736419199802,341.4918450173865,32.4
93.0%,92999535,-440337.94072474726,84235.72630140866,293.93571280205754,341.57118515822236,32.4
93.2%,93199534,-441135.38048301823,85165.6901120817,297.18076792976206,340.1379898734708,32.4
93.4%,93399533,-441630.60750077665,85378.37038337253,297.9229034806222,340.87135945000375,32.4
93.6%,93599532,-442356.2332160645,85708.0118548494,299.0731683995828,339.375673887724,32.4
93.8%,93799531,-441989.94956404855,84482.99995439244,294.798559964874,340.2452295252543,32.4
94.0%,93999530,-441301.9473271449,84983.40728429519,296.54470250634193,340.5215049068312,32.4
94.2%,94199529,-442164.11143789766,85588.17167327728,298.65499299183847,339.2380789962206,32.4
94.4%,94399528,-442165.83697571326,84534.12875659394,294.97697097383286,339.86952678810314,32.4
94.6%,94599527,-442785.12239152007,85321.12436974968,297.72314681491605,339.5891008888582,32.4
94.8%,94799526,-441787.4990459867,85919.63939790241,299.81163051592114,340.73044432858615,32.4
95.0%,94999525,-442253.36952198483,85392.33485921714,297.97163171437194,339.55032185801934,32.4
95.2%,95199524,-440577.81981008546,85660.01648108894,298.90569130860354,341.2929115691599,32.4
95.4%,95399523,-440571.0917645064,85123.79637458129,297.0345821469024,340.7750483370567,32.4
95.6%,95599522,-441736.67269328283,85409.33125349123,298.0309396527655,339.8953530380403,32.4
95.8%,95799521,-442306.3216532762,84672.48358240078,295.4597521657183,339.51861055709594,32.4
96.0%,95999520,-442170.13757503545,84714.39591655054,295.6060028405143,341.4010895758966,32.4
96.2%,96199519,-442592.5720954016,85509.18116870895,298.3793601780154,339.7932857683707,32.4
96.4%,96399518,-443046.30258752126,86453.87866472593,301.6758276516914,340.5048958259782,32.4
96.6%,96599517,-441202.3900197302,85422.44992990699,298.07671651814786,341.51970379981356,32.4
96.8%,96799516,-441299.5085505531,85304.24595861963,297.6642505719048,339.3912959758788,32.4
97.0%,96999515,-442068.4334247261,86182.60980502842,300.72925059778345,338.93343347626245,32.4
97.2%,97199514,-440976.2294605202,85980.9423673139,300.0255436950676,340.9113755168735,32.4
97.4%,97399513,-441321.1421494726,85438.52302374388,298.1328026528715,341.34089422403946,32.4
97.6%,97599512,-441363.12418233743,85956.78344318869,299.941242521503,339.6084378430324,32.4
97.8%,97799511,-441098.06422387855,85699.1485131731,299.042240279558,340.3453518579069,32.4
98.0%,97999510,-441757.69188270485,86214.32977182337,300.8399355940352,340.73947589995544,32.4
98.2%,98199509,-442751.2215267215,84764.57796079526,295.7811101921404,339.69127519454446,32.4
98.4%,98399508,-440885.22427449096,84984.02775821276,296.5468676143222,340.9517404349196,32.4
98.6%,98599507,-442309.7854452529,84714.4209263183,295.60609011065776,339.7990444817748,32.4
98.8%,98799506,-441694.85497218696,84988.40410438378,296.56213862209677,340.3389286228891,32.4
99.0%,98999505,-441220.5148875448,86239.51330125844,300.9278120687851,341.2619918845351,32.4
99.2%,99199504,-441399.28246055637,84238.38126459025,293.9449771430861,340.23217032947264,32.4
99.4%,99399503,-440823.88684782386,85748.0669545614,299.2129383618322,341.4012049221097,32.4
99.6%,99599502,-440516.4715372361,85551.21954586753,298.5260506726273,341.38777248222596,32.4
99.8%,99799501,-440956.92383482074,85114.11086085369,297.00078510488254,340.7423274934495,32.4
100.0%,99999500,-440952.22815735126,85920.42254823481,299.8143632738766,341.08960438884367,32.4
