#"Progress (%)","Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Speed (ns/day)"
60.6%,60599697,-441466.15912757814,85497.97198654397,298.34024638278555,340.7644030673856,32.5
60.8%,60799696,-440693.7777764052,85910.39962126891,299.77938884780536,340.52853507560957,32.5
61.0%,60999695,-441927.724633344,85483.95666017232,298.291340709052,339.8478891491469,32.5
61.2%,61199694,-441224.7785241618,85994.68261774984,300.0734895071749,340.8047991594506,32.5
61.4%,61399693,-440570.24374124827,86119.87308108131,300.51033441480575,339.08039764475376,32.5
61.6%,61599692,-442848.2061215942,85117.42323620518,297.01234344779425,339.6544408469865,32.5
61.8%,61799691,-440800.6425195886,84787.51071504853,295.8611327165955,340.3724206021764,32.5
62.0%,61999690,-441725.2089583371,84986.16354676592,296.55432032540256,339.5362899348066,32.5
62.2%,62199689,-440412.3222303428,85861.5790997931,299.609032451423,341.64955646646945,32.5
62.4%,62399688,-441055.06385870976,85897.42075047072,299.73409982606915,340.384822727632,32.5
62.6%,62599687,-442869.3401789889,85149.93165542383,297.12577970334354,340.6568150323556,32.5
62.8%,62799686,-441479.3886990128,85797.72506804677,299.3862174872653,339.1555242569043,32.5
63.0%,62999685,-440432.5618773843,84905.76574494061,296.2737768288975,339.5593664976916,32.5
63.2%,63199684,-443381.382606301,85594.50813432166,298.67710370751104,339.56788226108876,32.5
63.4%,63399683,-440971.5798096354,85765.43524460192,299.27354400907205,340.8559734199138,32.5
63.6%,63599682,-440999.1792143821,85254.25432888865,297.48980766075175,340.3666353996217,32.5
63.8%,63799681,-441734.88615455804,85530.41562621377,298.4534565938321,339.31252988032844,32.5
64.0%,63999680,-441816.31183800474,85185.8137428409,297.25098817966176,340.0504182875697,32.5
64.2%,64199679,-442035.39252413716,85865.01220803225,299.62101208478884,339.6448011939464,32.5
64.4%,64399678,-441142.4171206034,85650.43875412905,298.87227038229844,340.2503408132777,32.5
64.6%,64599677,-441174.03012429085,85254.4850176404,297.49061263585736,340.31132181713417,32.6
64.8%,64799676,-442563.1991313519,85204.77434043842,297.3171500923642,340.8173485126562,32.6
65.0%,64999675,-442109.49205850763,84747.33578358538,295.72094460835575,341.3646940756372,32.6
65.2%,65199674,-441324.8185336506,85787.78726322824,299.3515400900221,339.4798868455413,32.6
65.4%,65399673,-441379.71128043206,84898.05474838149,296.2468697507545,339.0659190882831,32.6
65.6%,65599672,-440867.913813218,85253.29590273125,297.4864632879052,340.9613055030583,32.6
65.8%,65799671,-441992.39026904246,84792.8507198487,295.8797663556252,339.86114957861633,32.6
66.0%,65999670,-442038.42134670867,84907.18787947815,296.278739285415,340.19060539808123,32.6
66.2%,66199669,-442156.6523288856,85890.40814244759,299.7096297344775,339.38835245292387,32.6
66.4%,66399668,-441854.7641538647,86084.58692376816,300.3872054022443,339.48841567202567,32.6
66.6%,66599667,-442558.5374601353,85272.19396624865,297.5524069915387,341.71465896051467,32.6
66.8%,66799666,-441785.0795101868,85198.11370384286,297.2939081847866,340.06730842848884,32.6
67.0%,66999665,-440855.80536127,84985.62025074882,296.5524245252586,340.3467489201951,32.6
67.2%,67199664,-441809.8992799404,85433.22011338064,298.1142984527418,340.9636047703767,32.6
67.4%,67399663,-443543.7728877575,86060.51549644474,300.3032095437275,339.48704583528945,32.6
67.6%,67599662,-441886.79284158675,85721.31061717481,299.1195736643693,341.53512906072734,32.6
67.8%,67799661,-441210.15221652295,85379.15690446514,297.9256480006512,341.47809178332415,32.6
68.0%,67999660,-441095.0956478417,85946.58989731761,299.9056727305942,340.4783808728215,32.6
68.2%,68199659,-442138.45605453616,86082.99233183963,300.3816411655989,340.48068310154935,32.6
68.4%,68399658,-441570.9988860958,85773.07103050227,299.30018864395527,339.3928109094992,32.6
68.6%,68599657,-441760.49295360036,84964.08389272392,296.47727464497433,339.9236137636259,32.6
68.8%,68799656,-440882.21441541146,85862.85701832641,299.61349167450425,340.79517491152353,32.6
69.0%,68999655,-441296.60865653725,85811.93444975215,299.4358003059034,340.752626159865,32.6
69.2%,69199654,-442515.58211160824,84884.06998189486,296.1980707139787,340.6975748294839,32.6
69.4%,69399653,-441818.2015786893,86257.83321786555,300.9917383620911,341.13339935267834,32.6
69.6%,69599652,-440710.05377295054,85488.31244791072,298.3065399793607,342.0699740838827,32.6
69.8%,69799651,-441572.35471073305,84814.32204525807,295.9546893083451,338.9261977514231,32.6
70.0%,69999650,-442290.4232452363,85644.76345107256,298.85246673932505,340.4464224787304,32.6
70.2%,70199649,-440976.6199537637,85663.82323386415,298.9189747530466,340.691597336022,32.6
70.4%,70399648,-441667.4531860603,84787.90143898863,295.8624961252688,339.67452734559583,32.6
70.6%,70599647,-441151.8447195771,84829.29382973292,296.0069324875134,340.4588086681682,32.6
70.8%,70799646,-441251.5408556564,85476.23258926114,298.26438800871097,339.68038884763763,32.6
71.0%,70999645,-441880.2053061095,86080.25670409985,300.3720953502429,339.6153244898504,32.6
71.2%,71199644,-440106.6099091517,85271.30983370123,297.54932186196305,340.5352998619559,32.6
71.4%,71399643,-441625.5142794703,84788.42401371166,295.8643196196512,340.8861004778297,32.6
71.6%,71599642,-441105.33433874,86275.26768563467,301.05257493270125,339.08578053032613,32.6
71.8%,71799641,-441482.4868917437,84940.75600378902,296.39587332081754,341.16740180056775,32.6
72.0%,71999640,-440818.4153405805,84982.62644473836,296.54197781170467,341.21834224824846,32.6
72.2%,72199639,-440624.3158339197,85832.84523023898,299.5087672694178,339.16693055441954,32.6
72.4%,72399638,-441923.8054031674,85288.90170716692,297.6107076906809,338.1735060390783,32.6
72.6%,72599637,-441340.1632274203,86631.51405254682,302.2956761011626,339.484639966557,32.6
72.8%,72799636,-441669.37297022576,84717.86230824147,295.6180986145672,340.4543524682496,32.6
73.0%,72999635,-442082.13838725863,85371.35298890196,297.89841668699813,339.3513544139036,32.6
73.2%,73199634,-441753.9046090343,85714.98821691459,299.09751201299287,340.7058684092294,32.6
73.4%,73399633,-441761.8281068164,85830.37711247674,299.500154914713,341.2915964272026,32.6
73.6%,73599632,-441551.6884084563,85821.60180928122,299.4695339998935,340.24698701066495,32.6
73.8%,73799631,-441278.8542813561,85336.80679093866,297.7778697199475,339.7096871867938,32.6
74.0%,73999630,-440723.39830491925,84714.75646144705,295.6072609411541,340.7266116582935,32.6
74.2%,74199629,-441665.5709519214,85670.4775628699,298.94219465065305,339.87204565808094,32.6
74.4%,74399628,-442114.0461181733,85600.96517197648,298.69963516831746,341.4354262018166,32.6
74.6%,74599627,-441435.6933362535,85926.46056749951,299.83543259415677,340.28560100169113,32.6
74.8%,74799626,-440233.49976753304,84890.85534764046,296.22174785673786,339.8635862273953,32.6
75.0%,74999625,-441877.6660972582,84839.68066553882,296.04317675251133,341.3767404790885,32.6
75.2%,75199624,-441704.72788503254,86083.7383879763,300.3842444854959,341.1490297637199,32.6
75.4%,75399623,-441491.43553765817,85435.89169934939,298.1236207980283,340.9578686008404,32.6
75.6%,75599622,-442417.90034424607,85433.86332430295,298.1165429001899,339.38866354477284,32.6
75.8%,75799621,-441414.5539803896,85716.86750276433,299.10406967267073,339.9336734964723,32.6
76.0%,75999620,-440852.2788234139,84507.92656693514,294.88553994293306,339.0944672529178,32.6
76.2%,76199619,-441643.0740873809,84932.59630779689,296.36740053185963,339.400617226382,32.6
76.4%,76399618,-441193.47086508106,85688.41731281791,299.00479437430937,339.69137909170956,32.6
76.6%,76599617,-441254.53844473325,85306.21452501393,297.67111977089803,339.6218951534799,32.6
76.8%,76799616,-441119.5181034305,85289.80204636994,297.6138493724473,339.6839614294139,32.6
77.0%,76999615,-441938.1691351179,85078.24412838367,296.8756302087672,341.3564359367896,32.6
77.2%,77199614,-442203.95162198506,85510.73407146335,298.38477894269005,338.01464891820984,32.6
77.4%,77399613,-442398.6097163451,85694.84713493125,299.02723086805213,339.37543873697894,32.6
77.6%,77599612,-441240.1979214777,85427.87543937791,298.0956485207989,341.84811870173445,32.6
77.8%,77799611,-440339.64349254826,85637.98342842734,298.8288082410068,340.96452038541315,32.6
78.0%,77999610,-441233.0859187087,85547.17789285327,298.5119475573364,341.5084507569222,32.6
78.2%,78199609,-441354.2217989806,85244.3752438823,297.45533516290936,341.5464066626855,32.6
78.4%,78399608,-442586.90009301156,84982.70987491321,296.5422689364921,338.9777324379975,32.6
78.6%,78599607,-443443.0448197718,84629.44160301972,295.3095596589842,339.13108770480216,32.6
78.8%,78799606,-440838.9864425231,85040.20691410627,296.74290154146007,341.10808427564234,32.6
79.0%,78999605,-441303.9434605851,85063.32538000285,296.8235720959928,340.36438943455124,32.6
79.2%,79199604,-441709.92739956826,86427.58584547898,301.5840803740664,339.5020229448726,32.6
79.4%,79399603,-441523.8750934121,85715.47439698686,299.09920851033866,340.7895360298852,32.6
79.6%,79599602,-441622.60385998804,85296.38913447928,297.63683463682054,339.23926578354633,32.6
79.8%,79799601,-441980.99085282534,84702.93448868848,295.5660088484603,339.7864105686437,32.6
80.0%,79999600,-440819.869568537,85331.88801061967,297.76070591947155,339.0998274832842,32.6
80.2%,80199599,-442613.9136660681,84977.80849982705,296.52516587057323,338.5656387631185,32.6
80.4%,80399598,-440741.1706996644,85587.50575831323,298.6526693199451,341.27691991933665,32.6
80.6%,80599597,-441748.56720329355,84727.38646740874,295.6513326191469,341.23389228261345,32.6
80.8%,80799596,-441822.1954967114,84813.85222985694,295.95304991457624,338.912006403473,32.6
81.0%,80999595,-440383.83863116056,85577.29663076007,298.61704515765456,341.3295605739646,32.6
81.2%,81199594,-442666.2870687307,84742.9732026906,295.7057216337194,340.11333835288366,32.6
81.4%,81399593,-441631.21239432413,85537.99227097607,298.47989485912206,339.8498128211964,32.6
81.6%,81599592,-441061.62415181194,85028.1487112217,296.70082513735446,342.6369377524176,32.6
81.8%,81799591,-441921.7826816528,85327.2514589366,297.74452693955715,338.43013472206167,32.6
82.0%,81999590,-441248.146005447,85145.15873517838,297.109124873189,341.4989144068336,32.6
82.2%,82199589,-441503.93034739466,85374.10918377846,297.9080342701925,341.75154702376204,32.6
82.4%,82399588,-441828.75669510756,85026.46070992074,296.69493495408665,339.84284993408437,32.6
82.6%,82599587,-441418.2980449009,85560.22016554628,298.55745781633107,341.21712154447977,32.6
82.8%,82799586,-441061.6849617339,85846.98839059495,299.55811901247307,340.1490933109201,32.6
83.0%,82999585,-441293.50231929915,85239.16586926521,297.4371573503759,339.56871187596226,32.6
83.2%,83199584,-441819.97752285516,85314.79049511533,297.70104512437223,340.41814762739375,32.6
83.4%,83399583,-441106.20229981653,85469.35344267683,298.2403836231194,340.77733425368626,32.6
83.6%,83599582,-441038.6243078057,84596.19874836784,295.1935606333129,340.4147121239902,32.6
83.8%,83799581,-441588.01014380483,85043.0559411456,296.7528430571372,340.9658412367991,32.6
84.0%,83999580,-441991.2703089346,85866.67096423893,299.6268002189854,341.3800373678569,32.6
84.2%,84199579,-441740.95265816106,85252.72407250089,297.4844679192684,341.1926258382052,32.6
84.4%,84399578,-442326.0563835823,84992.00861743724,296.57471636268497,339.05104066537234,32.6
84.6%,84599577,-440901.3328732182,85338.05523783597,297.78222610345324,341.60815957501205,32.6
84.8%,84799576,-441666.68063496193,85684.36549530819,298.99065579059726,340.36641143874635,32.6
85.0%,84999575,-441439.04921482876,85634.80098464713,298.81770328682575,339.56135336156365,32.6
85.2%,85199574,-440908.11480506556,85624.50322053664,298.7817698323761,340.17982412329525,32.6
85.4%,85399573,-441961.3429654818,84420.01123524614,294.5787644591701,340.7353548654728,32.6
85.6%,85599572,-442167.55262082955,85012.69534960843,296.64690152251285,338.66098294220546,32.6
85.8%,85799571,-441595.16069280263,85459.08348082565,298.20454718305143,339.77936556592937,32.6
86.0%,85999570,-442271.4506668956,85173.58773641719,297.2083262347761,340.2450557804101,32.6
86.2%,86199569,-440677.17538156034,84966.40029998432,296.48535761462534,340.8013443965299,32.6
86.4%,86399568,-441738.9220456253,86082.75289323204,300.3808056583755,339.75794437905085,32.6
86.6%,86599567,-441571.2404525294,85166.46664684097,297.1834776030563,340.7120540373687,32.6
86.8%,86799566,-442127.1766103166,85219.92607025069,297.37002118041795,340.4458917103071,32.6
87.0%,86999565,-441096.216620015,85120.58437566098,297.023374061763,340.0457318004661,32.6
87.2%,87199564,-439523.8916668305,85053.6903404383,296.7899511806564,340.7079128891587,32.6
87.4%,87399563,-441531.4843797269,86070.22927621042,300.33710521845836,340.3579385496074,32.6
87.6%,87599562,-442008.6129361219,86196.2568908584,300.7768713173669,339.37493407714703,32.6
87.8%,87799561,-441644.79169733776,85411.22492478229,298.03754750961184,341.11912824242773,32.6
88.0%,87999560,-441588.19986495795,84874.7123987315,296.1654179667657,341.54988871212606,32.6
88.2%,88199559,-440873.4083209061,85388.93874424708,297.9597811668868,341.12045467652376,32.6
88.4%,88399558,-442536.4398848014,84622.95391428424,295.2869212429981,341.0758738102031,32.6
88.6%,88599557,-441094.4643951575,85967.15364995098,299.9774287604116,340.79517811263605,32.6
88.8%,88799556,-441715.9657473196,85386.45618471922,297.95111841847313,340.5975142674127,32.6
89.0%,88999555,-441903.2490034327,84599.25731560693,295.20423332744224,340.29652678879046,32.6
89.2%,89199554,-441651.7679450563,86316.3599588616,301.1959640521635,340.82623024906366,32.6
89.4%,89399553,-441186.4880700251,84037.14737089572,293.24278306724483,341.028673941452,32.6
89.6%,89599552,-440691.8343379521,85974.13438634155,300.001787637778,340.1846222014142,32.6
89.8%,89799551,-442375.0463040266,84480.28969214245,294.78910266093294,340.07253441008135,32.6
90.0%,89999550,-441613.77209256915,84891.81001764373,296.2250791227009,339.447964839973,32.6
90.2%,90199549,-440881.7328457958,85387.72722744133,297.9555536488074,339.37573192292615,32.6
90.4%,90399548,-442295.1547187227,85729.20429793035,299.14711820848845,339.83923135600304,32.6
90.6%,90599547,-441141.28323020414,85344.45451042044,297.80455599637537,341.37798813362156,32.6
90.8%,90799546,-442644.1947821211,85810.76926817745,299.43173447194266,340.482461450448,32.6
91.0%,90999545,-440843.03242803784,85176.02161467943,297.21681911271867,341.5367821047287,32.6
91.2%,91199544,-442771.40273897815,85647.04497486813,298.8604279851357,340.64693562237335,32.6
91.4%,91399543,-441452.6181339654,85216.24957816744,297.35719227315315,339.55053963742745,32.6
91.6%,91599542,-441199.5521439952,86093.35403793241,300.41779774191104,339.4432526992557,32.6
91.8%,91799541,-442088.1825748496,84882.99394127377,296.19431593223885,340.09043431182346,32.6
92.0%,91999540,-441309.13188248733,86423.12305992545,301.5685077410476,341.8785023399812,32.6
92.2%,92199539,-441217.81701946026,85591.55933440471,298.66681404012695,340.58152732800244,32.6
92.4%,92399538,-441779.7644756315,85468.25111732527,298.23653712232715,340.3531940994473,32.6
92.6%,92599537,-442286.2551318463,85256.04965512177,297.4960723481856,340.5518356677617,32.6
92.8%,92799536,-440809.62760346476,86321.76735758048,301.2148328583889,340.315659248071,32.6
93.0%,92999535,-441171.9743978586,86084.55094649372,300.38707986161836,341.3080364022854,32.6
93.2%,93199534,-440391.54001288116,85362.89724130335,297.86891084301953,341.45622683787104,32.6
93.4%,93399533,-440632.58354611276,85327.51866548468,297.7454593414088,338.4222068781354,32.6
93.6%,93599532,-441638.8816919355,84955.16222774412,296.4461430091428,339.6661263750017,32.6
93.8%,93799531,-441268.6835514526,84797.30811360861,295.8953201742908,341.6318745412911,32.6
94.0%,93999530,-441236.52393803373,85706.73477434565,299.06871210075735,340.37140867318186,32.6
94.2%,94199529,-443269.5179216261,85457.57581249849,298.199286261304,340.4117767652025,32.6
94.4%,94399528,-442489.06666068034,85405.60272571862,298.0179291699613,340.7197620936539,32.6
94.6%,94599527,-442276.207346024,85211.6565381395,297.341165124652,339.7720359866208,32.6
94.8%,94799526,-442386.0318635148,85247.92756383074,297.4677307786652,339.7799671904622,32.6
95.0%,94999525,-442038.7799772215,85083.35399985255,296.89346081079884,340.15381453295737,32.6
95.2%,95199524,-442086.38828630233,85618.00652087247,298.7590999732736,340.708446915213,32.6
95.4%,95399523,-441727.9233854478,85647.261974809,298.86118519392465,339.9738715254394,32.6
95.6%,95599522,-442965.9249204993,84822.23416315198,295.98229818779606,338.5248904225586,32.6
95.8%,95799521,-441633.89004953206,85936.59591921375,299.8707993199088,339.05750701505525,32.6
96.0%,95999520,-441274.69734889595,84932.09332234171,296.36564539309853,340.79787232763294,32.6
96.2%,96199519,-441431.69148597354,85158.56305094034,297.1558984606098,339.4998134405009,32.6
96.4%,96399518,-440742.84887128044,85275.91155439673,297.5653793011535,340.4778723497811,32.6
96.6%,96599517,-440853.57533733174,85245.91069630324,297.460693035651,340.30419623754244,32.5
96.8%,96799516,-441180.194965316,85670.49238422656,298.942246368923,340.40356985769347,32.5
97.0%,96999515,-442636.4210240436,85570.33396038983,298.59274932062505,341.1580356597582,32.5
97.2%,97199514,-440498.2188502238,85521.44962406205,298.42217024599404,340.67597678127663,32.5
97.4%,97399513,-441793.3255158751,86216.82946926763,300.8486581442205,340.85665230028457,32.5
97.6%,97599512,-441924.351025091,84759.68503395608,295.76403660589244,341.8635288324814,32.5
97.8%,97799511,-441225.1254386618,84886.00001362775,296.2048054484916,339.157599974391,32.5
98.0%,97999510,-442245.8633405953,86279.84315296126,301.0685407622738,340.613681839735,32.5
98.2%,98199509,-441215.8498877343,85402.06844425929,298.0055964984737,339.88714731072207,32.5
98.4%,98399508,-441809.151959002,85551.52975891455,298.52713314317873,340.943406100211,32.5
98.6%,98599507,-441805.16752413195,84949.2468552328,296.4255016576409,339.28803172030723,32.5
98.8%,98799506,-441889.8756700475,85862.22030416387,299.61126989712506,340.37507712143747,32.5
99.0%,98999505,-441161.182971037,85251.16962278419,297.4790437565579,341.314603837149,32.5
99.2%,99199504,-441837.7753412435,85465.34577578545,298.22639910044575,340.03649182616704,32.5
99.4%,99399503,-442246.3538393816,85630.45407793263,298.8025350063382,340.06347960462045,32.5
99.6%,99599502,-442249.13390363427,84184.602902348,293.75732064704727,339.62653214941463,32.5
99.8%,99799501,-441428.85002132365,85081.22478609765,296.8860310420982,339.96574986124205,32.5
100.0%,99999500,-441607.8605893706,85348.92406390619,297.82015224570364,340.04274685636136,32.5
